# Frequency Average_Intensity Standard_Deviation
1.716743209962666697e+03 4.365215014068372641e-04 3.520409692360483241e-04
1.721190731231999962e+03 4.332759874727882187e-04 3.567584301331650225e-04
1.725638252501333454e+03 4.287581053105399146e-04 3.602396506960842994e-04
1.730085773770666947e+03 4.225123011856023875e-04 3.604540025316744297e-04
1.734533295040000212e+03 4.141587495195729542e-04 3.558418147793012895e-04
1.738980816309333477e+03 4.034746753688054971e-04 3.456278972842509044e-04
1.743428337578666742e+03 3.904468180110065557e-04 3.299374206902025452e-04
1.747875858848000235e+03 3.752823873963299700e-04 3.097119821431060498e-04
1.752323380117333500e+03 3.583777879807866873e-04 2.864603873002538170e-04
1.756770901386666765e+03 3.402585520179707431e-04 2.619093090738060475e-04
1.761218422656000030e+03 3.214983356334818131e-04 2.376422477666372435e-04
1.765665943925333522e+03 3.026398531606341543e-04 2.148329650144372078e-04
1.770113465194666787e+03 2.841312825395833847e-04 1.941428723057742024e-04
1.774560986464000280e+03 2.662900397882042797e-04 1.757827550608053076e-04
1.779008507733333545e+03 2.492952326161953667e-04 1.596583242690650993e-04
1.783456029002666810e+03 2.332077688936748361e-04 1.455015104068995270e-04
1.787903550272000075e+03 2.180072323601536485e-04 1.329468832932860587e-04
1.792351071541333340e+03 2.036330481268908664e-04 1.215889279939429764e-04
1.796798592810666833e+03 1.900224597001805684e-04 1.110738817972138864e-04
1.801246114080000098e+03 1.771340746079934369e-04 1.012203698259429917e-04
1.805693635349333590e+03 1.649551389496601770e-04 9.210301680264382587e-05
1.810141156618666855e+03 1.534957600722637475e-04 8.402695301879609319e-05
1.814588677888000120e+03 1.427739165415755013e-04 7.735827667446589016e-05
1.819036199157333385e+03 1.327990784231813741e-04 7.226719897799714230e-05
1.823483720426666878e+03 1.235584070634136147e-04 6.853717213973512196e-05
1.827931241696000143e+03 1.150124926087020826e-04 6.559667277428354903e-05
1.832378762965333408e+03 1.070990745141179652e-04 6.275461667824349342e-05
1.836826284234666673e+03 9.974281008091330058e-05 5.945829694910298083e-05
1.841273805504000165e+03 9.286841173168329934e-05 5.543625029950948781e-05
1.845721326773333658e+03 8.641234886896159077e-05 5.070870755642033781e-05
1.850168848042666923e+03 8.032980018893512843e-05 4.551846068844634166e-05
1.854616369312000188e+03 7.459580184841833840e-05 4.022712982753309596e-05
1.859063890581333453e+03 6.920150661407374799e-05 3.520864198496408967e-05
1.863511411850666718e+03 6.414696886382170954e-05 3.075372870841528708e-05
1.867958933120000211e+03 5.943350508300471559e-05 2.700783934006496063e-05
1.872406454389333476e+03 5.505837940403331701e-05 2.396274241208020580e-05
1.876853975658666741e+03 5.101249903542679100e-05 2.150582776822157019e-05
1.881301496928000233e+03 4.728181190466600609e-05 1.949569204083281072e-05
1.885749018197333498e+03 4.385094314994494516e-05 1.781853605063512549e-05
1.890196539466666763e+03 4.070691271802638807e-05 1.640437883680157004e-05
1.894644060736000256e+03 3.784209312300174268e-05 1.521803850604338625e-05
1.899091582005333521e+03 3.525418464548961769e-05 1.424780735998845558e-05
1.903539103274666786e+03 3.294380681638648647e-05 1.349992055354995354e-05
1.907986624544000051e+03 3.091028653082045344e-05 1.298935732248982780e-05
1.912434145813333316e+03 2.914690557026341800e-05 1.271989053865699534e-05
1.916881667082667036e+03 2.763733823496075396e-05 1.266168347052231419e-05
1.921329188352000301e+03 2.635433092015647299e-05 1.274603864691648565e-05
1.925776709621333566e+03 2.526106211108405505e-05 1.288300867831921757e-05
1.930224230890666831e+03 2.431500986641439745e-05 1.298893368574696994e-05
1.934671752160000096e+03 2.347301107843554957e-05 1.300624021617776201e-05
1.939119273429333361e+03 2.269630576217781869e-05 1.290925274425746996e-05
1.943566794698666854e+03 2.195463859446119236e-05 1.269968901846862978e-05
1.948014315968000119e+03 2.122812243476150120e-05 1.239770509829939012e-05
1.952461837237333384e+03 2.050710881757716045e-05 1.203311496121384235e-05
1.956909358506666877e+03 1.979019337032865232e-05 1.163861394419517631e-05
1.961356879776000142e+03 1.908130696485046599e-05 1.124458139249863743e-05
1.965804401045333634e+03 1.838646147745067740e-05 1.087357338306461768e-05
1.970251922314666899e+03 1.771134838839462749e-05 1.053504222665781384e-05
1.974699443584000164e+03 1.705980669498878015e-05 1.022142035706914259e-05
1.979146964853333429e+03 1.643344205382797052e-05 9.909119690752993424e-06
1.983594486122666694e+03 1.583209269998404168e-05 9.565574558901453737e-06
1.988042007391999960e+03 1.525473521982827264e-05 9.160725364313338152e-06
1.992489528661333452e+03 1.470048026470948633e-05 8.678460947632875812e-06
1.996937049930666944e+03 1.416914381871458317e-05 8.123495659317602467e-06
2.001384571200000210e+03 1.366155502986377118e-05 7.521848734204045676e-06
2.005832092469333475e+03 1.317928368131679515e-05 6.914688507117851053e-06
2.010279613738666740e+03 1.272429972776925653e-05 6.347958149282624139e-06
2.014727135008000232e+03 1.229830944410229321e-05 5.860637580784708055e-06
2.019174656277333497e+03 1.190230257795080876e-05 5.476331069225605879e-06
2.023622177546666762e+03 1.153613452123112029e-05 5.200504712656289340e-06
2.028069698816000027e+03 1.119828345279267768e-05 5.023108442064614371e-06
2.032517220085333520e+03 1.088588041438032767e-05 4.923227145758067634e-06
2.036964741354667012e+03 1.059481534643512692e-05 4.872769996400114822e-06
2.041412262624000277e+03 1.032014853213854998e-05 4.839943213306998597e-06
2.045859783893333542e+03 1.005665149074950282e-05 4.793851101052483358e-06
2.050307305162667035e+03 9.799586305941116214e-06 4.710447941897555907e-06
2.054754826432000300e+03 9.545459445557764926e-06 4.577512757134974926e-06
2.059202347701333565e+03 9.292745088811248409e-06 4.396980236304428179e-06
2.063649868970666830e+03 9.042362498530517211e-06 4.183840766412053935e-06
2.068097390240000095e+03 8.797677484747530843e-06 3.961944898184340785e-06
2.072544911509333815e+03 8.564041955948949983e-06 3.758684319503316806e-06
2.076992432778667080e+03 8.347826564969996029e-06 3.600004104095868784e-06
2.081439954048000345e+03 8.155186402668027657e-06 3.506803044264122726e-06
2.085887475317333156e+03 7.990712216672975142e-06 3.492286136857132232e-06
2.090334996586666875e+03 7.856404579427931693e-06 3.559409247469482777e-06
2.094782517856000140e+03 7.751129481219207787e-06 3.698849293519531934e-06
2.099230039125333860e+03 7.670743820873930714e-06 3.889384855828459413e-06
2.103677560394667125e+03 7.608889296381234531e-06 4.101797807061057988e-06
2.108125081664000390e+03 7.558267724380606141e-06 4.305016507670821428e-06
2.112572602933333656e+03 7.512071844683930373e-06 4.472172428619438235e-06
2.117020124202666921e+03 7.465289146243561498e-06 4.585125196448539383e-06
2.121467645472000186e+03 7.415508774031237139e-06 4.636668708661179094e-06
2.125915166741333451e+03 7.363122773237555671e-06 4.630365797146351283e-06
2.130362688010666716e+03 7.310868827705436419e-06 4.578372742706583537e-06
2.134810209279999981e+03 7.262780825130933033e-06 4.497720307191386478e-06
2.139257730549333246e+03 7.222958538694530036e-06 4.406347182123672642e-06
2.143705251818666511e+03 7.194271755042041653e-06 4.319667167429227515e-06
2.148152773088000231e+03 7.177395492634293258e-06 4.248634527435869455e-06
2.152600294357333496e+03 7.170316695962710419e-06 4.199266148771098340e-06
2.157047815626666761e+03 7.168410494293142013e-06 4.173055058401971489e-06
2.161495336896000026e+03 7.165032786995877109e-06 4.167406793587621993e-06
2.165942858165333746e+03 7.152525123071921880e-06 4.175917457705344049e-06
2.170390379434667011e+03 7.123439956122307268e-06 4.188911232878918565e-06
2.174837900704000276e+03 7.071775702318786725e-06 4.194704412088758211e-06
2.179285421973333541e+03 6.994000232511083026e-06 4.181611239920045197e-06
2.183732943242666806e+03 6.889800815269705215e-06 4.140501785472359373e-06
2.188180464512000071e+03 6.762363979759775563e-06 4.066835729881126954e-06
2.192627985781333336e+03 6.618203255351860939e-06 3.961875248655862824e-06
2.197075507050667056e+03 6.466518587675928507e-06 3.832679241299571134e-06
2.201523028320000321e+03 6.318175970138716673e-06 3.690921225682302736e-06
2.205970549589333586e+03 6.184461261721592252e-06 3.550622876989951880e-06
2.210418070858666852e+03 6.075710675874408193e-06 3.425220802120628622e-06
2.214865592128000117e+03 6.000099137798334582e-06 3.324609881271411440e-06
2.219313113397333382e+03 5.962705938400815822e-06 3.253216961614642309e-06
2.223760634666666647e+03 5.965029052486105850e-06 3.210018106829527746e-06
2.228208155935999912e+03 6.005056704735356704e-06 3.190736240479474397e-06
2.232655677205333177e+03 6.077798552771178927e-06 3.191313392892842742e-06
2.237103198474666442e+03 6.176225098231915539e-06 3.211301554617854619e-06
2.241550719744000617e+03 6.292424618833586547e-06 3.255929858208454941e-06
2.245998241013333882e+03 6.418692071355769707e-06 3.335853293138645725e-06
2.250445762282667147e+03 6.548410644932389224e-06 3.464082398339979435e-06
2.254893283552000412e+03 6.676490302257777664e-06 3.650372461257999641e-06
2.259340804821333677e+03 6.799393102724060104e-06 3.895281812775629220e-06
2.263788326090666942e+03 6.914713954788924428e-06 4.186898941221397432e-06
2.268235847360000207e+03 7.020534753545597767e-06 4.501966958721579792e-06
2.272683368629333472e+03 7.114700624870997603e-06 4.810547198902396973e-06
2.277130889898666737e+03 7.194255177781598192e-06 5.081831540766683242e-06
2.281578411168000002e+03 7.255282031031460872e-06 5.289689104654486066e-06
2.286025932437333267e+03 7.293102667399875081e-06 5.416320282014146100e-06
2.290473453706666987e+03 7.302929012044806128e-06 5.454167439682828367e-06
2.294920974976000252e+03 7.280794815243225682e-06 5.405599606989153235e-06
2.299368496245333517e+03 7.224606774387617996e-06 5.281140747767373559e-06
2.303816017514666783e+03 7.135017095040137661e-06 5.096699032374396749e-06
2.308263538784000048e+03 7.015922619287035774e-06 4.870641474810342759e-06
2.312711060053333313e+03 6.874437245557109761e-06 4.621855750952465207e-06
2.317158581322667033e+03 6.720233848267321494e-06 4.368927820043961347e-06
2.321606102592000298e+03 6.564349426060657217e-06 4.130425156430868368e-06
2.326053623861333563e+03 6.417596402854114617e-06 3.924989316729405803e-06
2.330501145130666828e+03 6.288813191462392670e-06 3.770252921541082883e-06
2.334948666400000093e+03 6.183359160131855116e-06 3.679553517495788861e-06
2.339396187669333813e+03 6.102011780104448628e-06 3.657299322389834620e-06
2.343843708938667078e+03 6.040632404960961889e-06 3.695535182869635978e-06
2.348291230208000343e+03 5.990614283853441716e-06 3.774298298008685881e-06
2.352738751477333608e+03 5.940140561452049793e-06 3.865902129737195758e-06
2.357186272746666873e+03 5.876059292570398428e-06 3.940828292398689259e-06
2.361633794016000138e+03 5.786035725315734131e-06 3.973071833699375536e-06
2.366081315285333403e+03 5.660635201295890379e-06 3.943970947681765403e-06
2.370528836554666668e+03 5.494957025325298953e-06 3.844459443530794619e-06
2.374976357823999933e+03 5.289496148819172267e-06 3.675825818456928407e-06
2.379423879093333198e+03 5.050077488814330502e-06 3.449058773174310478e-06
2.383871400362666463e+03 4.786908269916903949e-06 3.182800728151855153e-06
2.388318921632000183e+03 4.512887922667065173e-06 2.900134697409808471e-06
2.392766442901333903e+03 4.241532783604933971e-06 2.624522644713893775e-06
2.397213964170667168e+03 3.984916740599071580e-06 2.375571366531673967e-06
2.401661485440000433e+03 3.751986274475093798e-06 2.165602917498240830e-06
2.406109006709333698e+03 3.547548653617754373e-06 1.998282862200891945e-06
2.410556527978666963e+03 3.372062965830853443e-06 1.870008804593740718e-06
2.415004049248000229e+03 3.222209089926619399e-06 1.773310225425700294e-06
2.419451570517333494e+03 3.092050584390725186e-06 1.700169748810012733e-06
2.423899091786666759e+03 2.974472839631078411e-06 1.643615623575188788e-06
2.428346613056000024e+03 2.862625478193707765e-06 1.597525675453923494e-06
2.432794134325333289e+03 2.751075046661995335e-06 1.555760848386509030e-06
2.437241655594667009e+03 2.636474723469428177e-06 1.511796663465497057e-06
2.441689176864000274e+03 2.517723895652285689e-06 1.459303143018626272e-06
2.446136698133333539e+03 2.395659148303090655e-06 1.393378691016267020e-06
2.450584219402666804e+03 2.272460090004017600e-06 1.311786170629710232e-06
2.455031740672000069e+03 2.150913196603631288e-06 1.215674230751993704e-06
2.459479261941333334e+03 2.033760541959949029e-06 1.109507005932698500e-06
2.463926783210666599e+03 1.923215655805342198e-06 1.000194160073004248e-06
2.468374304480000319e+03 1.820733400892814467e-06 8.955701294068852032e-07
2.472821825749333584e+03 1.727002821506347728e-06 8.025373010289948262e-07
2.477269347018666849e+03 1.642101275580768550e-06 7.252987870270134789e-07
2.481716868288000114e+03 1.565713660791185839e-06 6.644204429104105779e-07
2.486164389557333834e+03 1.497354543186407613e-06 6.172701928278991904e-07
2.490611910826667099e+03 1.436511846389024567e-06 5.796100590620534110e-07
2.495059432096000364e+03 1.382724898630041545e-06 5.473781491736268029e-07
2.499506953365333629e+03 1.335565339667952097e-06 5.177091465927436715e-07
2.503954474634666894e+03 1.294599677133131614e-06 4.891055225549632010e-07
2.508401995904000159e+03 1.259332141910037348e-06 4.610812518775358562e-07
2.512849517173333425e+03 1.229174288120505397e-06 4.336753210480758136e-07
2.517297038442666690e+03 1.203459585579729077e-06 4.070853124408034786e-07
2.521744559711999955e+03 1.181482559730895605e-06 3.814819409922754817e-07
2.526192080981333220e+03 1.162576377237708638e-06 3.570461866212584521e-07
2.530639602250666485e+03 1.146178384500894705e-06 3.340966271660496927e-07
2.535087123520000205e+03 1.131891298770622214e-06 3.132407762017770920e-07
2.539534644789333470e+03 1.119510704462966937e-06 2.953589750121597998e-07
2.543982166058667190e+03 1.109017855493191672e-06 2.813579588758036162e-07
2.548429687328000455e+03 1.100537783010453060e-06 2.717313501942020352e-07
2.552877208597333720e+03 1.094269457480418353e-06 2.661684393440988324e-07
2.557324729866666985e+03 1.090394904592472772e-06 2.635279602743801663e-07
2.561772251136000250e+03 1.088986271317278781e-06 2.622579334592149287e-07
2.566219772405333515e+03 1.089920090967862373e-06 2.610199197633742175e-07
2.570667293674666780e+03 1.092820992845648749e-06 2.591623182904608229e-07
2.575114814944000045e+03 1.097043654732127212e-06 2.568451560497366412e-07
2.579562336213333765e+03 1.101703046113199611e-06 2.548136180665692576e-07
2.584009857482667030e+03 1.105758461337600491e-06 2.539590916615516482e-07
2.588457378752000295e+03 1.108129996691649196e-06 2.548884093230294351e-07
2.592904900021333560e+03 1.107844672482456897e-06 2.576979488862656133e-07
2.597352421290666825e+03 1.104172857777879967e-06 2.620006848293080779e-07
2.601799942560000090e+03 1.096739251143664195e-06 2.670901863837395727e-07
2.606247463829333356e+03 1.085581522294202203e-06 2.721077601427879902e-07
2.610694985098666621e+03 1.071149765399250039e-06 2.761810543782727255e-07
2.615142506367999886e+03 1.054248763327572807e-06 2.785900653418397130e-07
2.619590027637333606e+03 1.035933059980666865e-06 2.789738107996982774e-07
2.624037548906666871e+03 1.017381585133565873e-06 2.775158212547783991e-07
2.628485070176000590e+03 9.997696283150048683e-07 2.749787229310008727e-07
2.632932591445333856e+03 9.841584077585459940e-07 2.724823271516149132e-07
2.637380112714667121e+03 9.714151328479513122e-07 2.710499304128153168e-07
2.641827633984000386e+03 9.621625603580247363e-07 2.711323586393765705e-07
2.646275155253333651e+03 9.567553462245631559e-07 2.724207755590915670e-07
2.650722676522666916e+03 9.552773938858431840e-07 2.740696463540738586e-07
2.655170197792000181e+03 9.575514013221005254e-07 2.751887014206280026e-07
2.659617719061333446e+03 9.631637559289396230e-07 2.752571032853684878e-07
2.664065240330666711e+03 9.715002278447080670e-07 2.742606824621077260e-07
2.668512761599999976e+03 9.817954607433740202e-07 2.725473795824459110e-07
2.672960282869333241e+03 9.932042086068183121e-07 2.705795522846520867e-07
2.677407804138666961e+03 1.004875921668409484e-06 2.687371837891862168e-07
2.681855325408000226e+03 1.016040730466591102e-06 2.673125294374580453e-07
2.686302846677333491e+03 1.026075833935228677e-06 2.665888705882323376e-07
2.690750367946666756e+03 1.034552341780039025e-06 2.668949905290858680e-07
2.695197889216000476e+03 1.041248073886932310e-06 2.685088727696961373e-07
2.699645410485333741e+03 1.046124266913035624e-06 2.714471168407564655e-07
2.704092931754667006e+03 1.049280435024896336e-06 2.752895471698454286e-07
2.708540453024000271e+03 1.050894432910465013e-06 2.791823227485620798e-07
2.712987974293333536e+03 1.051168066808146493e-06 2.820339339620074703e-07
2.717435495562666802e+03 1.050293750631412996e-06 2.828114081680753727e-07
2.721883016832000067e+03 1.048446506507501828e-06 2.808218142590835675e-07
2.726330538101333786e+03 1.045801309933295833e-06 2.759236710081659541e-07
2.730778059370667052e+03 1.042564532456131545e-06 2.686642072830764912e-07
2.735225580640000317e+03 1.039009883834206205e-06 2.603480738588212336e-07
2.739673101909333582e+03 1.035500707501453244e-06 2.529987994439506538e-07
2.744120623178666847e+03 1.032496779499209379e-06 2.490946435026326035e-07
2.748568144448000112e+03 1.030536262202247706e-06 2.509490295310463322e-07
2.753015665717333377e+03 1.030201510805378274e-06 2.598507464554304983e-07
2.757463186986666642e+03 1.032075281010929950e-06 2.754579980026246342e-07
2.761910708255999907e+03 1.036690436910773653e-06 2.959151410541166390e-07
2.766358229525333172e+03 1.044479358429223987e-06 3.185463576483813513e-07
2.770805750794666892e+03 1.055731097068958593e-06 3.406271956430349511e-07
2.775253272064000612e+03 1.070542933135426117e-06 3.599322119433001949e-07
2.779700793333333877e+03 1.088786681484960377e-06 3.750587210687962714e-07
2.784148314602667142e+03 1.110081147554689984e-06 3.855612237908972240e-07
2.788595835872000407e+03 1.133785980970980780e-06 3.918997032001177707e-07
2.793043357141333672e+03 1.159032123393574277e-06 3.952420800699175526e-07
2.797490878410666937e+03 1.184785000677053636e-06 3.971039847008278360e-07
2.801938399680000202e+03 1.209946557141640700e-06 3.989689426307554774e-07
2.806385920949333467e+03 1.233492682276879034e-06 4.020020065130082547e-07
2.810833442218666733e+03 1.254605186535615769e-06 4.068735382140291976e-07
2.815280963487999998e+03 1.272798526572273527e-06 4.137449544494459739e-07
2.819728484757333263e+03 1.287982690785860532e-06 4.222849968230289975e-07
2.824176006026666983e+03 1.300482642325817375e-06 4.317864005421242682e-07
2.828623527296000248e+03 1.310978326742084261e-06 4.413270366304066434e-07
2.833071048565333513e+03 1.320400288324619531e-06 4.500412380265528577e-07
2.837518569834666778e+03 1.329806491234376237e-06 4.574162006771011002e-07
2.841966091104000043e+03 1.340254192670164170e-06 4.634726544846683871e-07
2.846413612373333763e+03 1.352719308823861868e-06 4.688168572751795831e-07
2.850861133642667028e+03 1.368046376290757354e-06 4.745086245997756291e-07
2.855308654912000293e+03 1.386942856198788932e-06 4.818644283696710361e-07
2.859756176181333558e+03 1.409993185345387638e-06 4.922525776252950293e-07
2.864203697450666823e+03 1.437662879023502556e-06 5.068791343990204712e-07
2.868651218720000543e+03 1.470275238168372248e-06 5.265770996098273056e-07
2.873098739989333808e+03 1.507956510780643568e-06 5.516449060104465539e-07
2.877546261258667073e+03 1.550550106909658843e-06 5.818432098302101530e-07
2.881993782528000338e+03 1.597556956737315382e-06 6.166682276095374055e-07
2.886441303797333603e+03 1.648091362485836235e-06 6.557265815037104774e-07
2.890888825066666868e+03 1.700926582813435134e-06 6.990129562897494173e-07
2.895336346336000133e+03 1.754615151963772627e-06 7.467867281272565572e-07
2.899783867605333398e+03 1.807686186203402195e-06 7.990466076819047993e-07
2.904231388874666663e+03 1.858871237265025448e-06 8.548208939003245918e-07
2.908678910143999929e+03 1.907331599316713980e-06 9.117535450427807126e-07
2.913126431413333194e+03 1.952797086740999226e-06 9.662192509042757629e-07
2.917573952682666913e+03 1.995637679202962216e-06 1.014046956883265867e-06
2.922021473952000179e+03 2.036807043449650358e-06 1.051511154203287300e-06
2.926468995221333898e+03 2.077693173584607040e-06 1.076288904943192739e-06
2.930916516490667163e+03 2.119920640155763574e-06 1.088126937352467558e-06
2.935364037760000429e+03 2.165133589915895040e-06 1.089011717662901660e-06
2.939811559029333694e+03 2.214814685240363988e-06 1.082808905574826460e-06
2.944259080298666959e+03 2.270149929696401098e-06 1.074414012328466081e-06
2.948706601568000224e+03 2.331950828588101969e-06 1.068662318727052775e-06
2.953154122837333489e+03 2.400612588641784018e-06 1.069410522815432192e-06
2.957601644106666754e+03 2.476099510532863365e-06 1.079205869822625465e-06
2.962049165376000019e+03 2.557922931868224404e-06 1.099589623273766737e-06
2.966496686645333739e+03 2.645116171210313402e-06 1.131590541931116625e-06
2.970944207914667004e+03 2.736236669417108758e-06 1.175852047426857011e-06
2.975391729184000269e+03 2.829392529515117867e-06 1.232080756110884549e-06
2.979839250453333534e+03 2.922344245870249956e-06 1.298214054072582959e-06
2.984286771722666799e+03 3.012671024658035649e-06 1.370003070283578721e-06
2.988734292992000064e+03 3.098004393941929411e-06 1.441494449837905709e-06
2.993181814261333329e+03 3.176294009690780098e-06 1.506294498021738500e-06
2.997629335530666594e+03 3.246038117979525861e-06 1.559125210281670431e-06
3.002076856800000314e+03 3.306437480023709111e-06 1.597068602634651881e-06
3.006524378069333579e+03 3.357422818081638526e-06 1.620124850013477878e-06
3.010971899338666844e+03 3.399557282177741257e-06 1.630948874624327625e-06
3.015419420608000564e+03 3.433836384227681934e-06 1.633803135042286395e-06
3.019866941877333829e+03 3.461443939363592121e-06 1.633069877250394773e-06
3.024314463146667094e+03 3.483509059237376025e-06 1.631890029710613774e-06
3.028761984416000359e+03 3.500983426624374919e-06 1.631410256833882229e-06
3.033209505685333625e+03 3.514585863218641070e-06 1.630927855381616779e-06
3.037657026954666890e+03 3.524898824187158164e-06 1.628719400878647006e-06
3.042104548224000155e+03 3.532517987013685703e-06 1.623125697151029903e-06
3.046552069493333420e+03 3.538201690169017220e-06 1.613481432236680354e-06
3.050999590762666685e+03 3.543006921764355134e-06 1.600699669631886523e-06
3.055447112031999950e+03 3.548257330214545809e-06 1.587454238601790292e-06
3.059894633301333215e+03 3.555455435232622253e-06 1.577972705053755417e-06
3.064342154570666935e+03 3.566061302699018660e-06 1.577323533348560672e-06
3.068789675840000200e+03 3.581220469145370908e-06 1.590203121232688875e-06
3.073237197109333465e+03 3.601530606056747407e-06 1.619434309279043097e-06
3.077684718378667185e+03 3.626869223181414775e-06 1.664733447227711482e-06
3.082132239648000450e+03 3.656355756696303291e-06 1.722358423536429852e-06
3.086579760917333715e+03 3.688421196701502033e-06 1.785832995411315873e-06
3.091027282186666980e+03 3.721008205953233137e-06 1.847371390059553475e-06
3.095474803456000245e+03 3.751844034512389374e-06 1.899412163258796038e-06
3.099922324725333510e+03 3.778742087479380646e-06 1.935835442622917120e-06
3.104369845994666775e+03 3.799890243550239487e-06 1.952698393053222418e-06
3.108817367264000495e+03 3.814091829695223831e-06 1.948596478949266013e-06
3.113264888533333760e+03 3.820947648180506285e-06 1.924649531498142153e-06
3.117712409802667025e+03 3.820942762351257815e-06 1.884229628821430747e-06
3.122159931072000290e+03 3.815451643157919301e-06 1.832370249045666292e-06
3.126607452341333556e+03 3.806636533173117833e-06 1.774860728162647683e-06
3.131054973610666821e+03 3.797263830039837998e-06 1.717093740124918718e-06
3.135502494880000086e+03 3.790426692172084066e-06 1.662980434863142209e-06
3.139950016149333351e+03 3.789219560336780178e-06 1.614385834266988617e-06
3.144397537418666616e+03 3.796410181566514866e-06 1.571413197269939676e-06
3.148845058687999881e+03 3.814159772527761264e-06 1.533506628432848999e-06
3.153292579957333601e+03 3.843849905150230212e-06 1.500787402279267748e-06
3.157740101226667321e+03 3.886051004349253372e-06 1.474948080882936536e-06
3.162187622496000586e+03 3.940650002614509618e-06 1.459257155950840073e-06
3.166635143765333851e+03 4.007096164951760302e-06 1.457649647152761144e-06
3.171082665034667116e+03 4.084704697892425900e-06 1.473403949144045553e-06
3.175530186304000381e+03 4.172915321149784530e-06 1.508072602024207506e-06
3.179977707573333646e+03 4.271462015401337397e-06 1.561258615321943774e-06
3.184425228842666911e+03 4.380390511978846109e-06 1.631131475201214873e-06
3.188872750112000176e+03 4.499897331316824687e-06 1.715213242085447280e-06
3.193320271381333441e+03 4.630091444486023085e-06 1.810943907862484761e-06
3.197767792650666706e+03 4.770696752979835842e-06 1.915906703758390538e-06
3.202215313919999971e+03 4.920862996582204491e-06 2.027887585507912147e-06
3.206662835189333691e+03 5.079076988886450640e-06 2.144988225471937706e-06
3.211110356458666956e+03 5.243292704553680083e-06 2.265769195711832232e-06
3.215557877728000221e+03 5.411219534054944368e-06 2.389166107850095301e-06
3.220005398997333486e+03 5.580712616358991848e-06 2.513977199900083858e-06
3.224452920266666752e+03 5.750218263168407396e-06 2.638051517775527682e-06
3.228900441536000471e+03 5.919118105221150702e-06 2.757703124875385450e-06
3.233347962805333736e+03 6.088004851683797742e-06 2.867985950061874877e-06
3.237795484074667002e+03 6.258759735693109545e-06 2.964124573547225861e-06
3.242243005344000267e+03 6.434486127975274736e-06 3.043707834494900612e-06
3.246690526613333532e+03 6.619319862430190814e-06 3.108728960871670599e-06
3.251138047882666797e+03 6.818072379346822577e-06 3.166417646116989370e-06
3.255585569152000517e+03 7.035813419145519536e-06 3.228093779674748609e-06
3.260033090421333782e+03 7.277334234494773190e-06 3.306177304475494270e-06
3.264480611690667047e+03 7.546558666836915639e-06 3.410384355205988769e-06
3.268928132960000312e+03 7.845930741406808055e-06 3.544912889793050050e-06
3.273375654229333577e+03 8.175881767536107028e-06 3.707956346617391037e-06
3.277823175498666842e+03 8.534519419742169014e-06 3.893467240729575560e-06
3.282270696768000107e+03 8.917634278132104960e-06 4.093985412850332267e-06
3.286718218037333372e+03 9.319171788831286826e-06 4.303222796874651138e-06
3.291165739306666637e+03 9.732141145548978177e-06 4.517874747238668854e-06
3.295613260575999902e+03 1.014987608713587359e-05 4.738164683928128423e-06
3.300060781845333167e+03 1.056746664976005503e-05 4.967296425093530985e-06
3.304508303114667342e+03 1.098292893840937532e-05 5.209280299894128022e-06
3.308955824384000607e+03 1.139795296164466567e-05 5.466244220800278600e-06
3.313403345653333872e+03 1.181778760788842088e-05 5.735711486233003032e-06
3.317850866922667137e+03 1.225045274351064658e-05 6.009988146833614294e-06
3.322298388192000402e+03 1.270504098104698388e-05 6.277497570073210655e-06
3.326745909461333667e+03 1.318986148367690115e-05 6.526533409931157363e-06
3.331193430730666933e+03 1.371050729865395545e-05 6.749149570458969385e-06
3.335640952000000198e+03 1.426858908602687770e-05 6.944357720547165392e-06
3.340088473269333463e+03 1.486136369226816611e-05 7.119186199059619235e-06
3.344535994538666728e+03 1.548236056868958593e-05 7.287052780871040713e-06
3.348983515807999993e+03 1.612302500752443391e-05 7.464452033156450609e-06
3.353431037077333713e+03 1.677486330924357692e-05 7.666353264450016604e-06
3.357878558346666978e+03 1.743175392045653746e-05 7.902630164437497696e-06
3.362326079616000243e+03 1.809173416902638137e-05 8.176370353742034428e-06
3.366773600885333508e+03 1.875822957644119994e-05 8.485757134075195209e-06
3.371221122154666773e+03 1.944026933326096541e-05 8.828497963270038939e-06
3.375668643424000038e+03 2.015189486539844052e-05 9.207746856791983943e-06
3.380116164693333758e+03 2.091100247153398773e-05 9.636587391349905803e-06
3.384563685962667023e+03 2.173784846526616020e-05 1.013796819750809261e-05
3.389011207232000288e+03 2.265335435445745373e-05 1.073779494427399081e-05
3.393458728501333553e+03 2.367749300719746163e-05 1.145307684885512165e-05
3.397906249770667273e+03 2.482743440976429590e-05 1.228075114523854770e-05
3.402353771040000538e+03 2.611602294489230911e-05 1.319467081704079012e-05
3.406801292309333803e+03 2.754998229944660397e-05 1.415317553697982702e-05
3.411248813578667068e+03 2.912872684684325483e-05 1.511391517020006157e-05
3.415696334848000333e+03 3.084411791057682856e-05 1.604850417624760516e-05
3.420143856117333598e+03 3.268126783319002810e-05 1.695096705752197752e-05
3.424591377386666863e+03 3.462141463762079372e-05 1.783590204099203946e-05
3.429038898656000129e+03 3.664617783372357140e-05 1.872690326471533647e-05
3.433486419925333394e+03 3.874322836540328657e-05 1.964131433121248742e-05
3.437933941194666659e+03 4.091177497746623527e-05 2.058162615628936681e-05
