# Frequency Average_Intensity Standard_Deviation
7.783162221333334401e+02 5.102372754335833852e-05 1.537950024945971468e-05
7.827637434026667052e+02 4.985827030604289171e-05 1.457060733538732182e-05
7.872112646719999702e+02 4.875189680790737628e-05 1.351702427739083223e-05
7.916587859413334627e+02 4.776021612592830118e-05 1.226153553544197087e-05
7.961063072106667278e+02 4.693823181353552038e-05 1.091694570740962379e-05
8.005538284799999929e+02 4.632961115394147663e-05 9.659846246958138762e-06
8.050013497493333716e+02 4.595755099494673140e-05 8.701228027199084015e-06
8.094488710186667504e+02 4.581882679528618689e-05 8.215650386736464848e-06
8.138963922880001292e+02 4.588202588412652633e-05 8.243509692485238009e-06
8.183439135573333942e+02 4.609107108154412329e-05 8.665531112552423530e-06
8.227914348266666593e+02 4.637258315816365415e-05 9.291717728442008316e-06
8.272389560960001518e+02 4.664644152794926630e-05 9.955012311019845831e-06
8.316864773653334169e+02 4.683734089419089238e-05 1.054063937884158297e-05
8.361339986346666819e+02 4.688514162519915348e-05 1.097969576875360012e-05
8.405815199040000607e+02 4.675284269648871655e-05 1.124108891027930365e-05
8.450290411733334395e+02 4.643020017953101986e-05 1.133050361909223837e-05
8.494765624426668182e+02 4.593351686204964236e-05 1.129188895651033270e-05
8.539240837120000833e+02 4.530117257174452478e-05 1.120100156103065078e-05
8.583716049813333484e+02 4.458634169839635359e-05 1.114397382059545300e-05
8.628191262506667272e+02 4.384831437744385449e-05 1.118241868708330865e-05
8.672666475200001059e+02 4.314363255222284429e-05 1.132285075561296198e-05
8.717141687893333710e+02 4.251848238969612213e-05 1.151299349057935574e-05
8.761616900586667498e+02 4.200356925820578383e-05 1.166952767949986036e-05
8.806092113280000149e+02 4.161127502496171957e-05 1.171775214122668782e-05
8.850567325973333936e+02 4.133606363985740023e-05 1.162151927227291408e-05
8.895042538666667724e+02 4.115680860911738497e-05 1.139374982575745124e-05
8.939517751360000375e+02 4.104112742787387842e-05 1.108767774799097477e-05
8.983992964053334163e+02 4.095079202111818388e-05 1.077367451205613345e-05
9.028468176746667950e+02 4.084730928702658977e-05 1.050932697130202063e-05
9.072943389440000601e+02 4.069687095571905615e-05 1.031649626461031543e-05
9.117418602133334389e+02 4.047456268578578868e-05 1.017771959340420604e-05
9.161893814826667040e+02 4.016682641087181079e-05 1.005278923640861975e-05
9.206369027520000827e+02 3.977226607522584885e-05 9.902490734059007818e-06
9.250844240213334615e+02 3.930074667749041968e-05 9.704869135942092477e-06
9.295319452906667266e+02 3.877097185782896421e-05 9.457745834283009932e-06
9.339794665600001053e+02 3.820686529988177535e-05 9.170089287064848294e-06
9.384269878293333704e+02 3.763367187420100645e-05 8.850962868224454441e-06
9.428745090986667492e+02 3.707411883075349636e-05 8.503850045994786795e-06
9.473220303680001280e+02 3.654535275477783829e-05 8.130810039280557465e-06
9.517695516373333930e+02 3.605725788461374613e-05 7.743361286622343708e-06
9.562170729066666581e+02 3.561205571919744839e-05 7.371785263588040652e-06
9.606645941760001506e+02 3.520535607756338268e-05 7.063313511897044506e-06
9.651121154453334157e+02 3.482804903165324852e-05 6.864579579131080921e-06
9.695596367146666807e+02 3.446887755427867058e-05 6.795365507207854799e-06
9.740071579840000595e+02 3.411659976423143313e-05 6.832796488824743280e-06
9.784546792533334383e+02 3.376187592937312615e-05 6.920805902784431603e-06
9.829022005226668171e+02 3.339810937114443250e-05 6.996701629999518516e-06
9.873497217920000821e+02 3.302187193898415085e-05 7.014945704004477568e-06
9.917972430613333472e+02 3.263257365038666868e-05 6.958283536222549791e-06
9.962447643306667260e+02 3.223215730235203772e-05 6.837484228286936788e-06
1.000692285600000105e+03 3.182477350580855026e-05 6.684901865196167359e-06
1.005139806869333370e+03 3.141697824877496647e-05 6.545327738918376276e-06
1.009587328138666749e+03 3.101782284518668639e-05 6.463466123759674275e-06
1.014034849408000014e+03 3.063917317718651504e-05 6.468826259347686986e-06
1.018482370677333506e+03 3.029533881672270509e-05 6.561765391754377638e-06
1.022929891946666771e+03 3.000193293459609868e-05 6.710796736629785299e-06
1.027377413216000150e+03 2.977374677241353070e-05 6.864523131691162193e-06
1.031824934485333415e+03 2.962230933830079909e-05 6.972460112429445588e-06
1.036272455754666908e+03 2.955257667823659416e-05 7.004140768445662220e-06
1.040719977024000173e+03 2.956085534379470882e-05 6.959729514842047902e-06
1.045167498293333438e+03 2.963372730542826068e-05 6.868884657028035236e-06
1.049615019562666930e+03 2.974887267155850088e-05 6.778168588352391692e-06
1.054062540832000195e+03 2.987792541629195927e-05 6.730260798683168552e-06
1.058510062101333460e+03 2.999108034736421724e-05 6.744396975461763294e-06
1.062957583370666725e+03 3.006230871109222334e-05 6.809791027600489781e-06
1.067405104639999990e+03 3.007438968504379600e-05 6.894938912675838651e-06
1.071852625909333256e+03 3.002228979195754917e-05 6.964673219692547629e-06
1.076300147178666748e+03 2.991440927268725544e-05 6.993064611453940696e-06
1.080747668448000013e+03 2.977073341564085245e-05 6.968040770687938466e-06
1.085195189717333506e+03 2.961889732635542870e-05 6.889261702669067550e-06
1.089642710986666771e+03 2.948853196740753576e-05 6.763981483127590070e-06
1.094090232256000036e+03 2.940517368675002794e-05 6.603765150321449204e-06
1.098537753525333528e+03 2.938526026583995076e-05 6.423071328638604962e-06
1.102985274794666793e+03 2.943328952936797010e-05 6.238499529629334419e-06
1.107432796064000058e+03 2.954121158400777476e-05 6.067196049171576344e-06
1.111880317333333323e+03 2.969086857303763623e-05 5.924014935608090055e-06
1.116327838602666588e+03 2.985796391095375316e-05 5.818799596191804578e-06
1.120775359872000308e+03 3.001731883490791521e-05 5.755399391522841252e-06
1.125222881141333573e+03 3.014777465564654922e-05 5.733000451667515371e-06
1.129670402410666838e+03 3.023613313680443058e-05 5.748584534759998107e-06
1.134117923680000104e+03 3.027929516066766880e-05 5.798640573394136669e-06
1.138565444949333369e+03 3.028439347459451034e-05 5.878860003192636911e-06
1.143012966218666634e+03 3.026726635079770005e-05 5.983232773972075269e-06
1.147460487488000126e+03 3.024991022895347713e-05 6.103221892952898164e-06
1.151908008757333391e+03 3.025668260408769113e-05 6.227843654898864661e-06
1.156355530026666656e+03 3.031122657734363338e-05 6.344069876074097969e-06
1.160803051296000149e+03 3.043307850323954483e-05 6.436388454966588844e-06
1.165250572565333414e+03 3.063548477937958338e-05 6.486521825030200471e-06
1.169698093834666906e+03 3.092381865379272043e-05 6.474433741058004504e-06
1.174145615104000171e+03 3.129538290730365387e-05 6.382162169439711692e-06
1.178593136373333436e+03 3.173997227922449349e-05 6.200125842958519084e-06
1.183040657642666702e+03 3.224193995917874788e-05 5.934645166766882079e-06
1.187488178911999967e+03 3.278290377163635151e-05 5.612718248489690691e-06
1.191935700181333232e+03 3.334513261636722862e-05 5.280619374109256317e-06
1.196383221450666952e+03 3.391494444546854187e-05 4.993850628990571787e-06
1.200830742720000217e+03 3.448537255088521459e-05 4.798727394743963814e-06
1.205278263989333482e+03 3.505746843851107115e-05 4.715152015447630102e-06
1.209725785258666747e+03 3.564006163369013320e-05 4.733131196781457909e-06
1.214173306528000012e+03 3.624757244446247874e-05 4.825621878545060584e-06
1.218620827797333504e+03 3.689699886474053403e-05 4.962766632723645050e-06
1.223068349066666769e+03 3.760429783182112344e-05 5.116602180845286502e-06
1.227515870336000035e+03 3.838178249541438842e-05 5.258649299076288168e-06
1.231963391605333300e+03 3.923746147599367309e-05 5.362317533414068100e-06
1.236410912874666792e+03 4.017604481647367556e-05 5.415017995761726550e-06
1.240858434144000057e+03 4.120201705752911853e-05 5.435552751472244921e-06
1.245305955413333550e+03 4.232322584103219654e-05 5.483107682569093257e-06
1.249753476682666815e+03 4.355355959599784390e-05 5.642578897370249095e-06
1.254200997952000080e+03 4.491315772702099391e-05 5.982317966016485422e-06
1.258648519221333345e+03 4.642548262591247090e-05 6.513595550509164995e-06
1.263096040490666610e+03 4.811130359121886278e-05 7.191605035187416677e-06
1.267543561760000102e+03 4.998118428494968771e-05 7.953756633248312475e-06
1.271991083029333595e+03 5.202913646682621497e-05 8.755528215479404378e-06
1.276438604298666860e+03 5.423007764560672835e-05 9.583432431733993883e-06
1.280886125568000125e+03 5.654384546931614348e-05 1.044995652997307999e-05
1.285333646837333390e+03 5.892606405921342350e-05 1.138269692866437300e-05
1.289781168106666883e+03 6.134545183704145845e-05 1.241509941193603877e-05
1.294228689376000148e+03 6.380377189207320720e-05 1.357908657628528297e-05
1.298676210645333413e+03 6.635335971240196142e-05 1.489241815843289729e-05
1.303123731914666678e+03 6.910781378414236858e-05 1.634014079884144722e-05
1.307571253183999943e+03 7.224040854718075870e-05 1.785986701973371412e-05
1.312018774453333435e+03 7.596928385326033150e-05 1.934547303507459334e-05
1.316466295722666928e+03 8.053017174738376046e-05 2.067700950540712771e-05
1.320913816992000193e+03 8.614160576687595185e-05 2.177358033428147436e-05
1.325361338261333458e+03 9.296937462852391902e-05 2.265888152848172704e-05
1.329808859530666723e+03 1.010984537597108901e-04 2.352273500794108637e-05
1.334256380799999988e+03 1.105185708661819368e-04 2.474102177570196824e-05
1.338703902069333481e+03 1.211278149935300137e-04 2.679277549454457758e-05
1.343151423338666746e+03 1.327531277789996964e-04 3.005681444430570969e-05
1.347598944608000238e+03 1.451837278614186340e-04 3.461739717978311244e-05
1.352046465877333503e+03 1.582093100682668005e-04 4.024295027509802296e-05
1.356493987146666768e+03 1.716535398020640416e-04 4.650886600826310949e-05
1.360941508416000033e+03 1.853959956273163053e-04 5.293799401957839131e-05
1.365389029685333526e+03 1.993765541254602488e-04 5.909860116953473505e-05
1.369836550954666791e+03 2.135822619414860823e-04 6.466379324352708501e-05
1.374284072224000056e+03 2.280216801590195103e-04 6.943983937284337689e-05
1.378731593493333321e+03 2.426931123544330917e-04 7.335594145748781990e-05
1.383179114762666586e+03 2.575586533913756890e-04 7.641646308404893948e-05
1.387626636032000306e+03 2.725279826272182558e-04 7.862959845716328334e-05
1.392074157301333571e+03 2.874609506642874330e-04 7.995651394786377792e-05
1.396521678570666836e+03 3.021841196458872111e-04 8.032068123554822741e-05
1.400969199840000101e+03 3.165217976857897641e-04 7.970860615891227905e-05
1.405416721109333366e+03 3.303253261659694156e-04 7.834757590744960518e-05
1.409864242378666631e+03 3.435005051682566194e-04 7.689957925332810732e-05
1.414311763648000124e+03 3.560140129312585320e-04 7.654492555509844224e-05
1.418759284917333389e+03 3.678845856344525704e-04 7.874012978622857992e-05
1.423206806186666881e+03 3.791527866026585562e-04 8.456325169379156476e-05
1.427654327456000146e+03 3.898418075746003827e-04 9.408931774843873948e-05
1.432101848725333411e+03 3.999169849156248039e-04 1.064157111906272263e-04
1.436549369994666904e+03 4.092559374538868406e-04 1.202023323647040761e-04
1.440996891264000169e+03 4.176449215703297068e-04 1.341559472183307680e-04
1.445444412533333434e+03 4.248025940747557003e-04 1.472576736095529057e-04
1.449891933802666699e+03 4.304335199475271758e-04 1.588175905761313276e-04
1.454339455071999964e+03 4.343028658981257879e-04 1.684487400143350449e-04
1.458786976341333457e+03 4.363207778508780793e-04 1.760127945854432269e-04
1.463234497610666949e+03 4.366145048540690768e-04 1.815554869267907911e-04
1.467682018880000214e+03 4.355737849786862448e-04 1.852504127901537874e-04
1.472129540149333479e+03 4.338553085427232438e-04 1.873581721326178561e-04
1.476577061418666744e+03 4.323336560525720997e-04 1.881976632885633976e-04
1.481024582688000010e+03 4.320039312631858463e-04 1.881266412453585102e-04
1.485472103957333502e+03 4.338449082043187863e-04 1.875085383314738750e-04
1.489919625226666767e+03 4.386606257687369090e-04 1.866683622439714140e-04
1.494367146496000032e+03 4.469237636669469568e-04 1.858438071184122958e-04
1.498814667765333297e+03 4.586503804308387491e-04 1.851654392806202274e-04
1.503262189034666790e+03 4.733245978830783428e-04 1.846912778913255759e-04
1.507709710304000282e+03 4.898950599357517399e-04 1.844872721341046904e-04
1.512157231573333547e+03 5.068474159326109927e-04 1.847030491958448093e-04
1.516604752842666812e+03 5.223491949935077459e-04 1.855634662177457501e-04
1.521052274112000077e+03 5.344493586214298531e-04 1.872351591991822984e-04
1.525499795381333342e+03 5.413075156416073067e-04 1.896145091356127429e-04
1.529947316650666608e+03 5.414208413513434430e-04 1.921696236071980079e-04
1.534394837920000100e+03 5.338144594769615465e-04 1.939566148577717773e-04
1.538842359189333592e+03 5.181697049376943372e-04 1.938333333955825975e-04
1.543289880458666858e+03 4.948677229485677273e-04 1.907751509524495035e-04
1.547737401728000123e+03 4.649462866387375293e-04 1.841604711452228234e-04
1.552184922997333388e+03 4.299745224664595954e-04 1.739428051135713613e-04
1.556632444266666880e+03 3.918686924223783552e-04 1.606755530533243985e-04
1.561079965536000145e+03 3.526735740244971141e-04 1.454008803099971360e-04
1.565527486805333410e+03 3.143481387183399761e-04 1.294342076718291363e-04
1.569975008074666675e+03 2.785810061456043922e-04 1.140875392463157394e-04
1.574422529343999940e+03 2.466632887948116797e-04 1.004010777472138486e-04
1.578870050613333660e+03 2.194280771258659698e-04 8.896164086612617602e-05
1.583317571882666925e+03 1.972575264982350093e-04 7.989562610245890678e-05
1.587765093152000190e+03 1.801479257351550588e-04 7.305112997772444093e-05
1.592212614421333456e+03 1.678098029439126855e-04 6.824424962441530114e-05
1.596660135690666721e+03 1.597837729713115355e-04 6.540201582934181980e-05
1.601107656959999986e+03 1.555468144680825543e-04 6.452541118004538492e-05
1.605555178229333478e+03 1.545952719962188893e-04 6.556060929665695394e-05
1.610002699498666743e+03 1.564947626100183164e-04 6.832640263719110799e-05
1.614450220768000236e+03 1.608954256731822872e-04 7.254904914160204194e-05
1.618897742037333501e+03 1.675212653491517335e-04 7.794218230262280652e-05
1.623345263306666766e+03 1.761425206565943443e-04 8.424958788558033077e-05
1.627792784576000258e+03 1.865419900017316367e-04 9.124155412141772591e-05
1.632240305845333523e+03 1.984895353853302158e-04 9.870235053712136128e-05
1.636687827114666788e+03 2.117239802774592008e-04 1.064279837145069906e-04
1.641135348384000054e+03 2.259500690586156951e-04 1.142414305256349240e-04
1.645582869653333319e+03 2.408463430008319652e-04 1.220093815906850521e-04
1.650030390922666584e+03 2.560784913283308006e-04 1.296498067951144589e-04
1.654477912192000304e+03 2.713164101626116815e-04 1.371253697241548960e-04
1.658925433461333569e+03 2.862474507355304955e-04 1.444246889704410130e-04
1.663372954730666834e+03 3.005878592987079817e-04 1.515439529995514479e-04
1.667820476000000099e+03 3.140885096272928593e-04 1.584674343166474241e-04
1.672267997269333364e+03 3.265379572316400437e-04 1.651539993288226780e-04
1.676715518538666856e+03 3.377628909818531527e-04 1.715248673701991221e-04
1.681163039808000121e+03 3.476274846875001883e-04 1.774534226048546447e-04
1.685610561077333386e+03 3.560308532827208662e-04 1.827682899630045984e-04
1.690058082346666879e+03 3.629036401847713831e-04 1.872684076122697666e-04
1.694505603616000144e+03 3.682004019189891435e-04 1.907602803133652894e-04
1.698953124885333636e+03 3.718915789060331985e-04 1.931071978027393905e-04
1.703400646154666902e+03 3.739533042714196943e-04 1.942676638790074065e-04
1.707848167424000167e+03 3.743588192995257746e-04 1.943042279048200313e-04
1.712295688693333432e+03 3.730743923049805876e-04 1.933443540741573881e-04
1.716743209962666697e+03 3.700588346214536413e-04 1.915024793123542353e-04
