0.000000000000000000e+00	0.000000000000000000e+00
4.168717400000000239e+00	3.971211326890630780e-07
8.337434899999999871e+00	1.768308079010328776e-06
1.250615200000000016e+01	4.630982601191472743e-06
1.667486999999999853e+01	9.777287024594333282e-06
2.084358699999999942e+01	1.817959284772713752e-05
2.501230500000000134e+01	3.087790751762699461e-05
2.918102199999999868e+01	4.886462151765151796e-05
3.334973999999999705e+01	7.298141078464833332e-05
3.751845699999999795e+01	1.038401142909800632e-04
4.168717399999999884e+01	1.417749846801514646e-04
4.585589199999999721e+01	1.868284167724196298e-04
5.002460899999999810e+01	2.387675922233989010e-04
5.419332699999999647e+01	2.971255680696192024e-04
5.836204399999999737e+01	3.612584543226364671e-04
6.253076200000000284e+01	4.304093564110739721e-04
6.669947899999999663e+01	5.037712507331469983e-04
7.086819699999999500e+01	5.805419013907178825e-04
7.503691399999999589e+01	6.599671268444766729e-04
7.920563099999999679e+01	7.413696147970012546e-04
8.337434899999999516e+01	8.241632853036991125e-04
8.754306599999999605e+01	9.078544138144029226e-04
9.171178399999999442e+01	9.920309031707548464e-04
9.588050099999999532e+01	1.076343546543784627e-03
1.000492200000000054e+02	1.160481763824686543e-03
1.042179399999999987e+02	1.244148658279893094e-03
1.083866500000000030e+02	1.327038526165424601e-03
1.125553699999999964e+02	1.408821281913172265e-03
1.167240900000000039e+02	1.489136192740942409e-03
1.208928099999999972e+02	1.567595897959219104e-03
1.250615200000000016e+02	1.643800506098572070e-03
1.292302400000000091e+02	1.717358518947815485e-03
1.333989599999999882e+02	1.787910474534982466e-03
1.375676799999999957e+02	1.855149930272937406e-03
1.417363900000000001e+02	1.918837353210698380e-03
1.459051100000000076e+02	1.978803341389594878e-03
1.500738299999999867e+02	2.034940614783461391e-03
1.542425499999999943e+02	2.087186874137435168e-03
1.584112599999999986e+02	2.135502901656826519e-03
1.625799800000000062e+02	2.179851991613675297e-03
1.667487000000000137e+02	2.220186710277404895e-03
1.709174199999999928e+02	2.256447122691248620e-03
1.750861299999999972e+02	2.288572052641938987e-03
1.792548500000000047e+02	2.316521218400643262e-03
1.834235700000000122e+02	2.340302983671881196e-03
1.875922899999999913e+02	2.360000630856129607e-03
1.917609999999999957e+02	2.375789058905135656e-03
1.959297200000000032e+02	2.387936704314120272e-03
2.000984400000000107e+02	2.396789463894718076e-03
2.042671499999999867e+02	2.402738392552220947e-03
2.084358699999999942e+02	2.406176879936292555e-03
2.126045900000000017e+02	2.407455344578677409e-03
2.167733100000000093e+02	2.406843139140109680e-03
2.209420200000000136e+02	2.404505675826221298e-03
2.251107399999999927e+02	2.400501618783551071e-03
2.292794600000000003e+02	2.394800320798013468e-03
2.334481800000000078e+02	2.387315780526318588e-03
2.376168900000000122e+02	2.377948431464845143e-03
2.417856099999999913e+02	2.366625807876910573e-03
2.459543299999999988e+02	2.353332187180168147e-03
2.501230500000000063e+02	2.338120884296710899e-03
2.542917600000000107e+02	2.321106656345437932e-03
2.584604800000000182e+02	2.302440670635943262e-03
2.626292000000000257e+02	2.282274330907632827e-03
2.667979199999999764e+02	2.260721330345260519e-03
2.709666300000000092e+02	2.237827359009555983e-03
2.751353500000000167e+02	2.213555238312939558e-03
2.793040700000000243e+02	2.187790211136514309e-03
2.834727899999999750e+02	2.160364973836169378e-03
2.876415000000000077e+02	2.131099751095333079e-03
2.918102200000000153e+02	2.099850379837522873e-03
2.959789400000000228e+02	2.066553999287076317e-03
3.001476599999999735e+02	2.031263924366087745e-03
3.043163700000000063e+02	1.994166225334814083e-03
3.084850900000000138e+02	1.955574910534302324e-03
3.126538100000000213e+02	1.915905741784960578e-03
3.168225299999999720e+02	1.875632938177653961e-03
3.209912400000000048e+02	1.835235713382977205e-03
3.251599600000000123e+02	1.795142596431064698e-03
3.293286800000000198e+02	1.755682165649988030e-03
3.334974000000000274e+02	1.717046727136234971e-03
3.376661100000000033e+02	1.679273843675827124e-03
3.418348300000000108e+02	1.642247546447091677e-03
3.460035500000000184e+02	1.605718727091752810e-03
3.501722700000000259e+02	1.569341134153461916e-03
3.543409800000000018e+02	1.532718363502481775e-03
3.585097000000000094e+02	1.495455666017743478e-03
3.626784200000000169e+02	1.457210188921413034e-03
3.668471400000000244e+02	1.417733680913274346e-03
3.710158500000000004e+02	1.376902489202839639e-03
3.751845700000000079e+02	1.334731833959109911e-03
3.793532900000000154e+02	1.291372675615597371e-03
3.835220100000000230e+02	1.247092209411022369e-03
3.876907199999999989e+02	1.202240676554772528e-03
3.918594400000000064e+02	1.157209486596854579e-03
3.960281600000000140e+02	1.112386679962487071e-03
4.001968699999999899e+02	1.068115670950301084e-03
4.043655899999999974e+02	1.024663507030386302e-03
4.085343100000000049e+02	9.822025750877616448e-04
4.127030300000000125e+02	9.408079120332895956e-04
4.168717399999999884e+02	9.004697060298666109e-04
4.210404599999999959e+02	8.611178260851815990e-04
4.252091800000000035e+02	8.226535036462204447e-04
4.293779000000000110e+02	7.849823145577220331e-04
4.335466099999999869e+02	7.480421073334543852e-04
4.377153299999999945e+02	7.118210900366568009e-04
4.418840500000000020e+02	6.763629135209507388e-04
4.460527700000000095e+02	6.417587214779868141e-04
4.502214799999999855e+02	6.081273494408801763e-04
4.543901999999999930e+02	5.755890219678780860e-04
4.585589200000000005e+02	5.442370992800975305e-04
4.627276400000000081e+02	5.141144638342781464e-04
4.668963499999999840e+02	4.851995118565557443e-04
4.710650699999999915e+02	4.574047643173306311e-04
4.752337899999999991e+02	4.305895750335400922e-04
4.794025100000000066e+02	4.045846011539655160e-04
4.835712199999999825e+02	3.792243122580702579e-04
4.877399399999999901e+02	3.543814500007675186e-04
4.919086599999999976e+02	3.299972615743395048e-04
