# Frequency Average_Intensity Standard_Deviation
1.779008507733333602e+02 2.152832132293405320e-03 7.985184697255253089e-04
1.823483720426666821e+02 2.139622060986855635e-03 7.417683264014962889e-04
1.867958933120000040e+02 2.128369422322220345e-03 6.858894374718289095e-04
1.912434145813333259e+02 2.121442969284537475e-03 6.383014989963834655e-04
1.956909358506666763e+02 2.120229231086769462e-03 6.045734167553938262e-04
2.001384571199999982e+02 2.124961541169520518e-03 5.864298933955137830e-04
2.045859783893333486e+02 2.134773925655449392e-03 5.812513309156228884e-04
2.090334996586666705e+02 2.147964904664744629e-03 5.836296220892146737e-04
2.134810209280000208e+02 2.162429163891975512e-03 5.877564345643265147e-04
2.179285421973333428e+02 2.176125670403603832e-03 5.890911440791233352e-04
2.223760634666666931e+02 2.187539789843063846e-03 5.849846524512979399e-04
2.268235847360000150e+02 2.195974335020454797e-03 5.747169754764715893e-04
2.312711060053333654e+02 2.201647048892586746e-03 5.594465121679842489e-04
2.357186272746666873e+02 2.205545582058676592e-03 5.422360991898070607e-04
2.401661485440000376e+02 2.209095852742242599e-03 5.279795863837639545e-04
2.446136698133333596e+02 2.213697331808183941e-03 5.227723586603027529e-04
2.490611910826666815e+02 2.220271923891182532e-03 5.322652043634811892e-04
2.535087123520000034e+02 2.228896435751633303e-03 5.594646291881187833e-04
2.579562336213333538e+02 2.238630657298258924e-03 6.035117608340631124e-04
2.624037548906667325e+02 2.247559857401519676e-03 6.604086116079735998e-04
2.668512761599999976e+02 2.253076485211707308e-03 7.247958715304317822e-04
2.712987974293333764e+02 2.252304697516033759e-03 7.913537815730590499e-04
2.757463186986666983e+02 2.242598322373836987e-03 8.554278709920859307e-04
2.801938399680000771e+02 2.222006477893358027e-03 9.132530591346004747e-04
2.846413612373333422e+02 2.189608063329140548e-03 9.620898230635927147e-04
2.890888825066666641e+02 2.145660031195974812e-03 1.000453568397378316e-03
2.935364037760000429e+02 2.091543093703991142e-03 1.028306236843712059e-03
2.979839250453333079e+02 2.029532607646390794e-03 1.047053429117146160e-03
3.024314463146666867e+02 1.962442630830627324e-03 1.059151661906574836e-03
3.068789675840000086e+02 1.893240582693528438e-03 1.067361295989219206e-03
3.113264888533333874e+02 1.824676753659504064e-03 1.073845923638089544e-03
3.157740101226666525e+02 1.759011199379247482e-03 1.079556135778084484e-03
3.202215313920000312e+02 1.697850018657062320e-03 1.084179456226217614e-03
3.246690526613333532e+02 1.642082718691315448e-03 1.086657918636556785e-03
3.291165739306667319e+02 1.591936112186589621e-03 1.085988585165028166e-03
3.335640951999999970e+02 1.547052164175053476e-03 1.081821806730270431e-03
3.380116164693333758e+02 1.506622028493410752e-03 1.074682418565793118e-03
3.424591377386666977e+02 1.469491539172500770e-03 1.065672052096890317e-03
3.469066590080000765e+02 1.434285578466869661e-03 1.055903412088096249e-03
3.513541802773333416e+02 1.399510344499448576e-03 1.045853418376276999e-03
3.558017015466667203e+02 1.363680622936224666e-03 1.034953227029156457e-03
3.602492228160000423e+02 1.325448428669296361e-03 1.021553167638400471e-03
3.646967440853333642e+02 1.283770266939247883e-03 1.003339683680251745e-03
3.691442653546666861e+02 1.238048819344340478e-03 9.779813003094565017e-04
3.735917866240000080e+02 1.188276086441662901e-03 9.438708306610181335e-04
3.780393078933333868e+02 1.135094746106201681e-03 9.006481661096987909e-04
3.824868291626666519e+02 1.079793429827937464e-03 8.494481411314683175e-04
3.869343504320000307e+02 1.024174615147718662e-03 7.927658518413317019e-04
3.913818717013333526e+02 9.703436973601952276e-04 7.340909873100068218e-04
3.958293929706667313e+02 9.204066766320889237e-04 6.773923484348551554e-04
4.002769142399999964e+02 8.761575018313485239e-04 6.266703135439885856e-04
4.047244355093333752e+02 8.387808284214721705e-04 5.855615688179155801e-04
4.091719567786666971e+02 8.086527574976970370e-04 5.569157227657948626e-04
4.136194780480000759e+02 7.852608456902232265e-04 5.421334709534062456e-04
4.180669993173333410e+02 7.672731652286114571e-04 5.404377053436135430e-04
4.225145205866667197e+02 7.527343150756340062e-04 5.486348922546139357e-04
4.269620418560000417e+02 7.393658690534553584e-04 5.618193077175070429e-04
4.314095631253333636e+02 7.249027773488839720e-04 5.746843181181229918e-04
4.358570843946666855e+02 7.074147032855672207e-04 5.827904349201846329e-04
4.403046056640000074e+02 6.855525340311683247e-04 5.833542032876776109e-04
4.447521269333333862e+02 6.586869673295523038e-04 5.754760242168980222e-04
4.491996482026667081e+02 6.269232623565235921e-04 5.598779804358640800e-04
4.536471694720000301e+02 5.909983124321314040e-04 5.382713659020094263e-04
4.580946907413333520e+02 5.520989602213720315e-04 5.125714054046274799e-04
4.625422120106667307e+02 5.116413007088841877e-04 4.842044630864192692e-04
4.669897332800000527e+02 4.710451586674074061e-04 4.537559437291330570e-04
4.714372545493333746e+02 4.315597781518905047e-04 4.211046719077192945e-04
4.758847758186666965e+02 3.941445128380389887e-04 3.858884639068988734e-04
4.803322970880000753e+02 3.594263031476708494e-04 3.480538854501208541e-04
4.847798183573333404e+02 3.277143345423852764e-04 3.082175888265963211e-04
4.892273396266667191e+02 2.990617852529470731e-04 2.677515038826538550e-04
4.936748608960000411e+02 2.733471700089958783e-04 2.286171443346478001e-04
4.981223821653333630e+02 2.503518603261769464e-04 1.930499000065617776e-04
5.025699034346666849e+02 2.298242789375366433e-04 1.631567469887394944e-04
5.070174247040000068e+02 2.115167713345583440e-04 1.404245621723351279e-04
5.114649459733333856e+02 1.952021978826629523e-04 1.251746505498689164e-04
5.159124672426667075e+02 1.806726255217474034e-04 1.162866308637381524e-04
5.203599885120000863e+02 1.677315262759108820e-04 1.116343018969787520e-04
5.248075097813334651e+02 1.561886401118762135e-04 1.090142353143166672e-04
5.292550310506667302e+02 1.458593914729463181e-04 1.068249152280631963e-04
5.337025523199999952e+02 1.365728534491024112e-04 1.042145251894622746e-04
5.381500735893333740e+02 1.281836955080176903e-04 1.009280319919075565e-04
5.425975948586667528e+02 1.205831759890063480e-04 9.708387418023430937e-05
5.470451161280000179e+02 1.137038455958565519e-04 9.297254752754770485e-05
5.514926373973333966e+02 1.075156076508430983e-04 8.889425930166231535e-05
5.559401586666666617e+02 1.020124653602714343e-04 8.504766864371031973e-05
5.603876799360001542e+02 9.719258063554402668e-05 8.147955459323320501e-05
5.648352012053334192e+02 9.303769819442313140e-05 7.810325869818584633e-05
5.692827224746666843e+02 8.949618407020310201e-05 7.476172977107390445e-05
5.737302437440000631e+02 8.647528224025212635e-05 7.130731942985553211e-05
5.781777650133333282e+02 8.384477890779990449e-05 6.766455254664294260e-05
5.826252862826667069e+02 8.145044475512172978e-05 6.385617466320549565e-05
5.870728075520000857e+02 7.913505861445415855e-05 5.999170606941572561e-05
5.915203288213333508e+02 7.676101585823557477e-05 5.622364206023263799e-05
5.959678500906666159e+02 7.423004593049357914e-05 5.269167845113500152e-05
6.004153713600001083e+02 7.149473165796868469e-05 4.947563349789149044e-05
6.048628926293333734e+02 6.856024513701862899e-05 4.657841695492516979e-05
6.093104138986667522e+02 6.547665604722910945e-05 4.394617632906874636e-05
6.137579351680000173e+02 6.232353353795520975e-05 4.150412518792408797e-05
6.182054564373333960e+02 5.919147559255676094e-05 3.918945310863108055e-05
6.226529777066667748e+02 5.616417718746360104e-05 3.696110383315369825e-05
6.271004989760000399e+02 5.330516283228510944e-05 3.479506198611294668e-05
6.315480202453333050e+02 5.065079974599330439e-05 3.267610372181561126e-05
6.359955415146667974e+02 4.821027160826612526e-05 3.059868072875572721e-05
6.404430627840000625e+02 4.597107272621537395e-05 2.857610437819345500e-05
6.448905840533334413e+02 4.390766169545528977e-05 2.664845128581460525e-05
6.493381053226667063e+02 4.199069909153644664e-05 2.487819301995310378e-05
6.537856265919999714e+02 4.019444716419838493e-05 2.333190914399821731e-05
6.582331478613334639e+02 3.850111174129830537e-05 2.205572472551914080e-05
6.626806691306667290e+02 3.690141688693586561e-05 2.106064477423258635e-05
6.671281903999999940e+02 3.539259352160788110e-05 2.032521585029017604e-05
6.715757116693333728e+02 3.397476571179814325e-05 1.981055572812480864e-05
6.760232329386667516e+02 3.264722433807140206e-05 1.947150080752928030e-05
6.804707542080000167e+02 3.140608382928006254e-05 1.925583988747605273e-05
6.849182754773333954e+02 3.024358898560891988e-05 1.909716143820707835e-05
6.893657967466666605e+02 2.914932189433279137e-05 1.891497067798702673e-05
6.938133180160001530e+02 2.811257416509316026e-05 1.862839885938102804e-05
6.982608392853334180e+02 2.712500222740674781e-05 1.817850216925700105e-05
7.027083605546666831e+02 2.618273436436717924e-05 1.754763875944272212e-05
7.071558818240000619e+02 2.528708116146178485e-05 1.676716411374053878e-05
7.116034030933334407e+02 2.444366086867947563e-05 1.591025989264725063e-05
7.160509243626667057e+02 2.366022406283872811e-05 1.507237152917708352e-05
7.204984456320000845e+02 2.294359099233214317e-05 1.434442509581463173e-05
7.249459669013333496e+02 2.229644989797981695e-05 1.378737358454118143e-05
7.293934881706667284e+02 2.171502009870019840e-05 1.341676231597963321e-05
7.338410094400001071e+02 2.118779279423300832e-05 1.320300791289888275e-05
7.382885307093333722e+02 2.069589798264502068e-05 1.308531436173667705e-05
7.427360519786667510e+02 2.021504952616422516e-05 1.299087425613907878e-05
7.471835732480000161e+02 1.971868246461808217e-05 1.285142584850243459e-05
7.516310945173333948e+02 1.918181667337070536e-05 1.261435796181781047e-05
7.560786157866667736e+02 1.858485554892020541e-05 1.224789490950394324e-05
7.605261370560000387e+02 1.791692178022307307e-05 1.174203443805904346e-05
7.649736583253333038e+02 1.717796587490997193e-05 1.110578159316566278e-05
7.694211795946667962e+02 1.637933899478166130e-05 1.036235113492488975e-05
7.738687008640000613e+02 1.554272762205480293e-05 9.544066656339844848e-06
7.783162221333334401e+02 1.469757104545705855e-05 8.688423861963381133e-06
7.827637434026667052e+02 1.387711913197387415e-05 7.835376405927565706e-06
7.872112646719999702e+02 1.311403372541189982e-05 7.025696829109869237e-06
7.916587859413334627e+02 1.243586209297353472e-05 6.298346305738216376e-06
7.961063072106667278e+02 1.186138722213645116e-05 5.685848449327027286e-06
8.005538284799999929e+02 1.139818988107371772e-05 5.207247351042702548e-06
8.050013497493333716e+02 1.104210379798625872e-05 4.862169976430718100e-06
8.094488710186667504e+02 1.077833697750991085e-05 4.630018330641078508e-06
8.138963922880001292e+02 1.058430614364817627e-05 4.476810910605138167e-06
8.183439135573333942e+02 1.043345494132140078e-05 4.365377189358333799e-06
8.227914348266666593e+02 1.029949252705205009e-05 4.263587770447044966e-06
8.272389560960001518e+02 1.016011173813299047e-05 4.147976751277685329e-06
8.316864773653334169e+02 9.999798951398111059e-06 4.004928506985078396e-06
8.361339986346666819e+02 9.811046276868602966e-06 3.830492851621325358e-06
8.405815199040000607e+02 9.594117578048021045e-06 3.630013289323595177e-06
8.450290411733334395e+02 9.355409312713727047e-06 3.416287556010330390e-06
8.494765624426668182e+02 9.105037068083989525e-06 3.206139639033392582e-06
8.539240837120000833e+02 8.854095685362211595e-06 3.015241566160106335e-06
8.583716049813333484e+02 8.612256324897417080e-06 2.853307217959352151e-06
8.628191262506667272e+02 8.386090377707641167e-06 2.722098106733988633e-06
8.672666475200001059e+02 8.178342657940996171e-06 2.617348154586421551e-06
8.717141687893333710e+02 7.988108881792393542e-06 2.532821306269385400e-06
8.761616900586667498e+02 7.811711468037682576e-06 2.463304398003059331e-06
8.806092113280000149e+02 7.643960233412326377e-06 2.404878945845900686e-06
8.850567325973333936e+02 7.479423567776876977e-06 2.353378022282170701e-06
8.895042538666667724e+02 7.313503648432642453e-06 2.303344147306139504e-06
8.939517751360000375e+02 7.143139742253199127e-06 2.248793524401217676e-06
8.983992964053334163e+02 6.967096116922238101e-06 2.185326853080543900e-06
9.028468176746667950e+02 6.785953042399618746e-06 2.111966141157169249e-06
9.072943389440000601e+02 6.601884864963662180e-06 2.031517909651869788e-06
9.117418602133334389e+02 6.418321125552032866e-06 1.949309413662308049e-06
9.161893814826667040e+02 6.239598191104430954e-06 1.871169477554146002e-06
9.206369027520000827e+02 6.070570888701534089e-06 1.801582387499451276e-06
9.250844240213334615e+02 5.916230623058363126e-06 1.742701453443952134e-06
9.295319452906667266e+02 5.781279978456205199e-06 1.694059793284258282e-06
9.339794665600001053e+02 5.669674300376371950e-06 1.652805003210818368e-06
9.384269878293333704e+02 5.584212244517015134e-06 1.614383769355887505e-06
9.428745090986667492e+02 5.526159303658695164e-06 1.573939069619467416e-06
9.473220303680001280e+02 5.495050296016203134e-06 1.528232820454175552e-06
9.517695516373333930e+02 5.488671824655894807e-06 1.477371617712955139e-06
9.562170729066666581e+02 5.503278707443706613e-06 1.425386038150479117e-06
9.606645941760001506e+02 5.533955398523248746e-06 1.379087808700224865e-06
9.651121154453334157e+02 5.575107904230535341e-06 1.345352735926349994e-06
9.695596367146666807e+02 5.620975211130829344e-06 1.327978004563394723e-06
9.740071579840000595e+02 5.666074733206881428e-06 1.325845455899922857e-06
9.784546792533334383e+02 5.705607267394574471e-06 1.333374230239322303e-06
9.829022005226668171e+02 5.735722466585937540e-06 1.342822869607891334e-06
9.873497217920000821e+02 5.753753807679901185e-06 1.346909863001862058e-06
9.917972430613333472e+02 5.758383559073470761e-06 1.340811293374395053e-06
9.962447643306667260e+02 5.749784742713013187e-06 1.323238544179670877e-06
1.000692285600000105e+03 5.729670608579909741e-06 1.296588050854374671e-06
1.005139806869333370e+03 5.701227130300947938e-06 1.266137025603467341e-06
1.009587328138666749e+03 5.668862039406425141e-06 1.238421516257354009e-06
1.014034849408000014e+03 5.637732408124592689e-06 1.219172210068993693e-06
1.018482370677333506e+03 5.613081772549483020e-06 1.211797364871728357e-06
1.022929891946666771e+03 5.599469280351163635e-06 1.217031863343132433e-06
1.027377413216000150e+03 5.600024334260389078e-06 1.233612817300874091e-06
1.031824934485333415e+03 5.615914694570748621e-06 1.259133615477386509e-06
1.036272455754666908e+03 5.646131519926613088e-06 1.290467637489890814e-06
1.040719977024000173e+03 5.687728821550340204e-06 1.324036156593568736e-06
1.045167498293333438e+03 5.736420352092749225e-06 1.356422188300189391e-06
1.049615019562666930e+03 5.787482939209262150e-06 1.385624235011114607e-06
1.054062540832000195e+03 5.836722811517107906e-06 1.412320510500590417e-06
1.058510062101333460e+03 5.881351444296401151e-06 1.440313327963828371e-06
1.062957583370666725e+03 5.920534468152320656e-06 1.475329897130476333e-06
1.067405104639999990e+03 5.955576641343383412e-06 1.522398423885745024e-06
1.071852625909333256e+03 5.989701394598205360e-06 1.583158363427020213e-06
1.076300147178666748e+03 6.027527423539800066e-06 1.655117579702280912e-06
1.080747668448000013e+03 6.074380806344036686e-06 1.733906032248839115e-06
1.085195189717333506e+03 6.135579121892842323e-06 1.817812437399501709e-06
1.089642710986666771e+03 6.215784055675777420e-06 1.912466156580898534e-06
1.094090232256000036e+03 6.318525478345716532e-06 2.032978389109482519e-06
1.098537753525333528e+03 6.445829510786838423e-06 2.200614702974139049e-06
1.102985274794666793e+03 6.597994069833964665e-06 2.433413152502433821e-06
1.107432796064000058e+03 6.773453902210587949e-06 2.735738727461178840e-06
1.111880317333333323e+03 6.968788094903858160e-06 3.094096684905509548e-06
1.116327838602666588e+03 7.178885053036838189e-06 3.480943904347580831e-06
1.120775359872000308e+03 7.397343432184172378e-06 3.862006936872073994e-06
1.125222881141333573e+03 7.617149013277798972e-06 4.202924068755595407e-06
1.129670402410666838e+03 7.831547039227396541e-06 4.473685142801785016e-06
1.134117923680000104e+03 8.035079021337752242e-06 4.651552580277519334e-06
1.138565444949333369e+03 8.224549059630820977e-06 4.722876282453409393e-06
1.143012966218666634e+03 8.399703218429588689e-06 4.684434952955602391e-06
1.147460487488000126e+03 8.563502977818021584e-06 4.545016592018576011e-06
1.151908008757333391e+03 8.721877777280008387e-06 4.326838003286570430e-06
1.156355530026666656e+03 8.883010637410544859e-06 4.066430494733081197e-06
1.160803051296000149e+03 9.056361823776280624e-06 3.813349601792789188e-06
1.165250572565333414e+03 9.251659508253164539e-06 3.623226650541177606e-06
1.169698093834666906e+03 9.478094895049080212e-06 3.542580508174862109e-06
1.174145615104000171e+03 9.743914784345158569e-06 3.590680020389027974e-06
1.178593136373333436e+03 1.005644307726460913e-05 3.754871653127125477e-06
1.183040657642666702e+03 1.042239125496216101e-05 4.007801352357962703e-06
1.187488178911999967e+03 1.084837084577543599e-05 4.333322295154379127e-06
1.191935700181333232e+03 1.134135891346871911e-05 4.743221630788351850e-06
1.196383221450666952e+03 1.190903756483284528e-05 5.277276962766279720e-06
1.200830742720000217e+03 1.256005744061678061e-05 5.985936679064404476e-06
1.205278263989333482e+03 1.330433265476120301e-05 6.903243836738059212e-06
1.209725785258666747e+03 1.415343165484134823e-05 8.025343159722253579e-06
1.214173306528000012e+03 1.512120498600447852e-05 9.306109210982241311e-06
1.218620827797333504e+03 1.622439252583780784e-05 1.066712342538995244e-05
1.223068349066666769e+03 1.748286478567757341e-05 1.201420438208094174e-05
1.227515870336000035e+03 1.891895391887506758e-05 1.325580294965520349e-05
1.231963391605333300e+03 2.055555252513836603e-05 1.432180890746416310e-05
1.236410912874666792e+03 2.241268182877399445e-05 1.518256399432401102e-05
1.240858434144000057e+03 2.450298763808887251e-05 1.586633136776685450e-05
1.245305955413333550e+03 2.682713188777616459e-05 1.647027520923475164e-05
1.249753476682666815e+03 2.937046596847592712e-05 1.715579371355666888e-05
1.254200997952000080e+03 3.210263898739269378e-05 1.811398079679810486e-05
1.258648519221333345e+03 3.498120973563994358e-05 1.949937781918754086e-05
1.263096040490666610e+03 3.795999368777479841e-05 2.136231260735852036e-05
1.267543561760000102e+03 4.100132869432154646e-05 2.362741397720876432e-05
1.271991083029333595e+03 4.408975285420563034e-05 2.613467060483228222e-05
1.276438604298666860e+03 4.724503696695974553e-05 2.871611219253352698e-05
1.280886125568000125e+03 5.053031990348101686e-05 3.127240594603807749e-05
1.285333646837333390e+03 5.405288038271018443e-05 3.382505584274283312e-05
1.289781168106666883e+03 5.795594245620187596e-05 3.652165840650533962e-05
1.294228689376000148e+03 6.240175916259400911e-05 3.957948348519276730e-05
1.298676210645333413e+03 6.754863382978551598e-05 4.318546472087283447e-05
1.303123731914666678e+03 7.352566980382503256e-05 4.741495408708296268e-05
1.307571253183999943e+03 8.041047158373833856e-05 5.223505511901999527e-05
1.312018774453333435e+03 8.821424004787172305e-05 5.759002816620279825e-05
1.316466295722666928e+03 9.687738315502340282e-05 6.349869342202334079e-05
1.320913816992000193e+03 1.062760980782369487e-04 7.007825835723645856e-05
1.325361338261333458e+03 1.162395473279192028e-04 7.745794084353600079e-05
1.329808859530666723e+03 1.265719374806020098e-04 8.562122511126183777e-05
1.334256380799999988e+03 1.370771844790644460e-04 9.428487123753579043e-05
1.338703902069333481e+03 1.475787948715400508e-04 1.028961126442383232e-04
1.343151423338666746e+03 1.579353079861921846e-04 1.107625231840745218e-04
1.347598944608000238e+03 1.680465399310417812e-04 1.172415485394208065e-04
1.352046465877333503e+03 1.778540637642147691e-04 1.219207869534736841e-04
1.356493987146666768e+03 1.873375306087637806e-04 1.247277488690354816e-04
1.360941508416000033e+03 1.965084362750786683e-04 1.259342922212470281e-04
1.365389029685333526e+03 2.054071723730907430e-04 1.260547399516954937e-04
1.369836550954666791e+03 2.140996474535492001e-04 1.256624326233743438e-04
1.374284072224000056e+03 2.226765575341028633e-04 1.252046300465978906e-04
1.378731593493333321e+03 2.312513266651445589e-04 1.249087853687850787e-04
1.383179114762666586e+03 2.399538529328896792e-04 1.248415419978458755e-04
1.387626636032000306e+03 2.489198848773413290e-04 1.250806409615378215e-04
1.392074157301333571e+03 2.582743636783222264e-04 1.258899145904349484e-04
1.396521678570666836e+03 2.681120654655287064e-04 1.277713101677068331e-04
1.400969199840000101e+03 2.784786985516382726e-04 1.313165026285613316e-04
1.405416721109333366e+03 2.893565347434996966e-04 1.369170814598247700e-04
1.409864242378666631e+03 3.006567998266673021e-04 1.445036619879256940e-04
1.414311763648000124e+03 3.122257570525056045e-04 1.535126756007156338e-04
1.418759284917333389e+03 3.238567451341343778e-04 1.631074856397901097e-04
1.423206806186666881e+03 3.353090356734850512e-04 1.725122787593354841e-04
1.427654327456000146e+03 3.463291107187009012e-04 1.812931476649283133e-04
1.432101848725333411e+03 3.566719555589983296e-04 1.894772314902579678e-04
1.436549369994666904e+03 3.661162526885215177e-04 1.974639093874752519e-04
1.440996891264000169e+03 3.744820150107149850e-04 2.057506502696867710e-04
1.445444412533333434e+03 3.816477135857420234e-04 2.145873405582836649e-04
1.449891933802666699e+03 3.875774229001112577e-04 2.237411132821176660e-04
1.454339455071999964e+03 3.923552192066022447e-04 2.325154668208830619e-04
1.458786976341333457e+03 3.962282968734531091e-04 2.400089095499852653e-04
1.463234497610666949e+03 3.996515792047206431e-04 2.454708168822407441e-04
1.467682018880000214e+03 4.033161974077739101e-04 2.485834516458871137e-04
1.472129540149333479e+03 4.081485152238155389e-04 2.495719916960951698e-04
1.476577061418666744e+03 4.152592529877344564e-04 2.491148111569746926e-04
1.481024582688000010e+03 4.258350725709155902e-04 2.481170122457463647e-04
1.485472103957333502e+03 4.409720479342193978e-04 2.474778335090858775e-04
1.489919625226666767e+03 4.614673931469985904e-04 2.479962220174442532e-04
1.494367146496000032e+03 4.875990021132871571e-04 2.504695185824381849e-04
1.498814667765333297e+03 5.189354672113431722e-04 2.558546010030634719e-04
1.503262189034666790e+03 5.542180242751065409e-04 2.652310214934339269e-04
1.507709710304000282e+03 5.913562765110250358e-04 2.793881660510879618e-04
1.512157231573333547e+03 6.275543098930646624e-04 2.982078990074728893e-04
1.516604752842666812e+03 6.595706447080325677e-04 3.202761393562529721e-04
1.521052274112000077e+03 6.840828040080774823e-04 3.430321703359264125e-04
1.525499795381333342e+03 6.981047288556546052e-04 3.633540069855814157e-04
1.529947316650666608e+03 6.993935715749670205e-04 3.782637931221386504e-04
1.534394837920000100e+03 6.867782991898804205e-04 3.855172484116886687e-04
1.538842359189333592e+03 6.603490776606158559e-04 3.839759839283832634e-04
1.543289880458666858e+03 6.214769217206638071e-04 3.737436906968298654e-04
1.547737401728000123e+03 5.726541113672952918e-04 3.560729956793188622e-04
1.552184922997333388e+03 5.171833345309594099e-04 3.330861888836723905e-04
1.556632444266666880e+03 4.587695358886289751e-04 3.073655788014035433e-04
1.561079965536000145e+03 4.010775202974886417e-04 2.814970602738797647e-04
1.565527486805333410e+03 3.473325773818429127e-04 2.576691855055724127e-04
1.569975008074666675e+03 3.000157083009110802e-04 2.374236593690432591e-04
1.574422529343999940e+03 2.606987121528406759e-04 2.216057762169483460e-04
1.578870050613333660e+03 2.300216971816167850e-04 2.104782736338306546e-04
1.583317571882666925e+03 2.078023340408624488e-04 2.038780034816905780e-04
1.587765093152000190e+03 1.932361087581431209e-04 2.013221891439787535e-04
1.592212614421333456e+03 1.851394940132143868e-04 2.020648106509876708e-04
1.596660135690666721e+03 1.821887071718951911e-04 2.051711319176480067e-04
1.601107656959999986e+03 1.831150067383230319e-04 2.096327763743684549e-04
1.605555178229333478e+03 1.868327262166450905e-04 2.144789068147502859e-04
1.610002699498666743e+03 1.924972156824598176e-04 2.188430873647363543e-04
1.614450220768000236e+03 1.995009076858017625e-04 2.219833281705628058e-04
1.618897742037333501e+03 2.074307138153876962e-04 2.232979541654996904e-04
1.623345263306666766e+03 2.160082409050681474e-04 2.223718610057951058e-04
1.627792784576000258e+03 2.250340839406490150e-04 2.190534109615898230e-04
1.632240305845333523e+03 2.343479496385939551e-04 2.135251661491427292e-04
1.636687827114666788e+03 2.438091557441580178e-04 2.063266872791685836e-04
1.641135348384000054e+03 2.532920031891305055e-04 1.982886576704389378e-04
1.645582869653333319e+03 2.626886743445038105e-04 1.903871795044590994e-04
1.650030390922666584e+03 2.719103309016356182e-04 1.835668101780595931e-04
1.654477912192000304e+03 2.808804090485914474e-04 1.785962999288753783e-04
1.658925433461333569e+03 2.895189206141485011e-04 1.760000214330796988e-04
1.663372954730666834e+03 2.977245751925144111e-04 1.760290416869356059e-04
1.667820476000000099e+03 3.053563083653211877e-04 1.786083886352149875e-04
1.672267997269333364e+03 3.122255439561296645e-04 1.832557540881676482e-04
1.676715518538666856e+03 3.181060692570225005e-04 1.890678744701274787e-04
1.681163039808000121e+03 3.227548739574994351e-04 1.948541831599112574e-04
1.685610561077333386e+03 3.259479166839194609e-04 1.994090782618033976e-04
1.690058082346666879e+03 3.275165062340383852e-04 2.018136240237111364e-04
1.694505603616000144e+03 3.273824772291426821e-04 2.016556108623329593e-04
1.698953124885333636e+03 3.255733081308718460e-04 1.990916952164153964e-04
1.703400646154666902e+03 3.222233304861413369e-04 1.947427415696934829e-04
1.707848167424000167e+03 3.175525508386605172e-04 1.894498105795448459e-04
1.712295688693333432e+03 3.118296396522936558e-04 1.839825399387686237e-04
1.716743209962666697e+03 3.053294857866393932e-04 1.788168495978744376e-04
