# Frequency Average_Intensity Standard_Deviation
3.433486419925333394e+03 4.919126134042142793e-05 8.550470990442569347e-06
3.442381462463999924e+03 5.255269586870284405e-05 9.439032933349748053e-06
3.451276505002666909e+03 5.631525103324610957e-05 1.048611626254347262e-05
3.460171547541333894e+03 6.055562693729758708e-05 1.163344393094921665e-05
3.469066590080000424e+03 6.534089634547552556e-05 1.284847429434401483e-05
3.477961632618666954e+03 7.072164631668939301e-05 1.412336489068780480e-05
3.486856675157333484e+03 7.672723928054902783e-05 1.545638611717956959e-05
3.495751717696000469e+03 8.336465822868048808e-05 1.682688742662538360e-05
3.504646760234666999e+03 9.062097606030230796e-05 1.818382773510782030e-05
3.513541802773333529e+03 9.846813444609888669e-05 1.945982449574209069e-05
3.522436845312000059e+03 1.068688225224458181e-04 2.060996129585828231e-05
3.531331887850667044e+03 1.157825505783744200e-04 2.165745436798510346e-05
3.540226930389333575e+03 1.251694343583290697e-04 2.271599082572435286e-05
3.549121972928000559e+03 1.349909900342537226e-04 2.395975844773856557e-05
3.558017015466667090e+03 1.452073999901905537e-04 2.553921585689581793e-05
3.566912058005333620e+03 1.557722640933771976e-04 2.748992818952848978e-05
3.575807100544000150e+03 1.666247764395500063e-04 2.971009666678312762e-05
3.584702143082666680e+03 1.776824869301352617e-04 3.202875237007131985e-05
3.593597185621333665e+03 1.888353823695448441e-04 3.431262230655767733e-05
3.602492228160000195e+03 1.999435517148762651e-04 3.654199887921082563e-05
3.611387270698667180e+03 2.108392403219050274e-04 3.881142332485480983e-05
3.620282313237333710e+03 2.213342479014572073e-04 4.125097786467906167e-05
3.629177355776000240e+03 2.312311256038841278e-04 4.390914947022112172e-05
3.638072398314666771e+03 2.403381723026044913e-04 4.666994457873227173e-05
3.646967440853333756e+03 2.484845808290010402e-04 4.926258998211636731e-05
3.655862483392000286e+03 2.555362340693295665e-04 5.135205680094335584e-05
3.664757525930666816e+03 2.614068522091613097e-04 5.265213392900619434e-05
3.673652568469333346e+03 2.660655908623092290e-04 5.301251422619673945e-05
3.682547611008000331e+03 2.695380408440385396e-04 5.245760649424217339e-05
3.691442653546667316e+03 2.719013294765354753e-04 5.117672425074038011e-05
3.700337696085333846e+03 2.732732234425689017e-04 4.948321679467346121e-05
3.709232738624000376e+03 2.737973327963360562e-04 4.776320517475036857e-05
3.718127781162666906e+03 2.736268153507983919e-04 4.643156668117296413e-05
3.727022823701333436e+03 2.729079812639553662e-04 4.589428461072203906e-05
3.735917866240000421e+03 2.717660470551638017e-04 4.648809848982032980e-05
3.744812908778666952e+03 2.702971879743262264e-04 4.838355192612879037e-05
3.753707951317333482e+03 2.685656389813024006e-04 5.148910181852549517e-05
3.762602993856000467e+03 2.666066940108925525e-04 5.543690301758270243e-05
3.771498036394666997e+03 2.644349037245733347e-04 5.967105727701135895e-05
3.780393078933333527e+03 2.620563719243134901e-04 6.358307161125767242e-05
3.789288121472000512e+03 2.594796022052500901e-04 6.664026566698289130e-05
3.798183164010667042e+03 2.567271442611049033e-04 6.847444097003885395e-05
3.807078206549333572e+03 2.538397421024570747e-04 6.893188028477360352e-05
3.815973249088000102e+03 2.508781329083342466e-04 6.808125663078753087e-05
3.824868291626666633e+03 2.479150986619169886e-04 6.618036265014128744e-05
3.833763334165334072e+03 2.450256683965298075e-04 6.361114421623481803e-05
3.842658376704000602e+03 2.422720722197881473e-04 6.078900677442196940e-05
3.851553419242667132e+03 2.396896452802934881e-04 5.807116663258733334e-05
3.860448461781333663e+03 2.372746316115863750e-04 5.568207342798669291e-05
3.869343504320000193e+03 2.349782364862726207e-04 5.368704280222986222e-05
3.878238546858666723e+03 2.327069272418719388e-04 5.201429290658248644e-05
3.887133589397333708e+03 2.303308319786422282e-04 5.051577039728529270e-05
3.896028631936000238e+03 2.276965369630324385e-04 4.903427320198573843e-05
3.904923674474666768e+03 2.246463820467162339e-04 4.745602757673501138e-05
3.913818717013333753e+03 2.210365560082469332e-04 4.573755105252885658e-05
3.922713759552000283e+03 2.167545917723437117e-04 4.390590151456745895e-05
3.931608802090667268e+03 2.117320624785301738e-04 4.203471599137647581e-05
3.940503844629333798e+03 2.059492794569537288e-04 4.019767269058912619e-05
3.949398887168000329e+03 1.994348914247651822e-04 3.842341516391361108e-05
3.958293929706666859e+03 1.922584355218930736e-04 3.667017039006906492e-05
3.967188972245333389e+03 1.845179899037793715e-04 3.484388125074877775e-05
3.976084014783999919e+03 1.763260270639049963e-04 3.284909948093548955e-05
3.984979057322666904e+03 1.677964171541645414e-04 3.064667673487946975e-05
3.993874099861333889e+03 1.590325314123883010e-04 2.828967247869085941e-05
4.002769142400000419e+03 1.501224439058140001e-04 2.592092269799886354e-05
4.011664184938666949e+03 1.411366027769349861e-04 2.372805926079101093e-05
4.020559227477333479e+03 1.321306551095893756e-04 2.187087866504592370e-05
4.029454270016000464e+03 1.231524755729621035e-04 2.041138001464153477e-05
4.038349312554666994e+03 1.142485500386241254e-04 1.929062746534881029e-05
4.047244355093333525e+03 1.054711287229171253e-04 1.837044226662265574e-05
4.056139397632000055e+03 9.688229998167225928e-05 1.750718446518738120e-05
4.065034440170667040e+03 8.855514974146901585e-05 1.660501430183818436e-05
4.073929482709334025e+03 8.057039205089302093e-05 1.562605433088237234e-05
4.082824525248000555e+03 7.301105023389759050e-05 1.457286782469001762e-05
4.091719567786667085e+03 6.595424888856252286e-05 1.346320769612221254e-05
4.100614610325334070e+03 5.946325096726257943e-05 1.231488685022001848e-05
4.109509652864000600e+03 5.358040972542473613e-05 1.114320939601810288e-05
4.118404695402667130e+03 4.832294999242730307e-05 9.966017878598687770e-06
4.127299737941333660e+03 4.368185864165796201e-05 8.807856301336748715e-06
4.136194780480000190e+03 3.962431406974563922e-05 7.698595108596832873e-06
4.145089823018667630e+03 3.609883988986407698e-05 6.667528235239435189e-06
4.153984865557334160e+03 3.304239302507873616e-05 5.737154789030475504e-06
4.162879908096000690e+03 3.038789161809151505e-05 4.921264807169730715e-06
4.171774950634666311e+03 2.807100311788382935e-05 4.228409410785141176e-06
4.180669993173333751e+03 2.603516283848657497e-05 3.666966272430865592e-06
4.189565035712000281e+03 2.423447813084050813e-05 3.246040285073577354e-06
4.198460078250667721e+03 2.263395832628210461e-05 2.968026304435747969e-06
4.207355120789334251e+03 2.120818513929422628e-05 2.817409016867862763e-06
4.216250163328000781e+03 1.993849350702190092e-05 2.757887089243240290e-06
4.225145205866667311e+03 1.880994247857375665e-05 2.743406486598351153e-06
4.234040248405333841e+03 1.780860599093217074e-05 2.733022989346833510e-06
4.242935290944000371e+03 1.691972836368357046e-05 2.699108492605214798e-06
4.251830333482666902e+03 1.612703443936699737e-05 2.628139946108481776e-06
4.260725376021333432e+03 1.541310439943588002e-05 2.518437031485655731e-06
4.269620418559999962e+03 1.476035840422092615e-05 2.377157940453501630e-06
4.278515461098666492e+03 1.415255110804207289e-05 2.217568199454448108e-06
4.287410503637333022e+03 1.357599628414827543e-05 2.056093605885798771e-06
4.296305546176000462e+03 1.302038659649022367e-05 1.909075751649109602e-06
4.305200588714666992e+03 1.247928850575300151e-05 1.788764087920703413e-06
4.314095631253333522e+03 1.194989539651421036e-05 1.699732048850374921e-06
4.322990673792000052e+03 1.143250529596793468e-05 1.637344424125069262e-06
4.331885716330667492e+03 1.092977963523063169e-05 1.590056054236563668e-06
4.340780758869334022e+03 1.044582704342718069e-05 1.544060671692410599e-06
4.349675801408000552e+03 9.985581531378658217e-06 1.488264061367684695e-06
4.358570843946667082e+03 9.553922229010658403e-06 1.417083780469696268e-06
4.367465886485333613e+03 9.155202490077243008e-06 1.331390085532661543e-06
4.376360929024000143e+03 8.792662033294550126e-06 1.237680897543063819e-06
4.385255971562666673e+03 8.467914061754802847e-06 1.146046552116379370e-06
4.394151014101334113e+03 8.180618842697139908e-06 1.067274311152154244e-06
4.403046056640000643e+03 7.928213271469967052e-06 1.009223023511760354e-06
4.411941099178667173e+03 7.706025838576838246e-06 9.739353812712195506e-07
4.420836141717333703e+03 7.507591532729773207e-06 9.570993055340511308e-07
4.429731184256000233e+03 7.325346134527351534e-06 9.506094333320597536e-07
4.438626226794666763e+03 7.151518949103815822e-06 9.463489839558451990e-07
4.447521269333333294e+03 6.979139505162320592e-06 9.389599040449023358e-07
4.456416311871999824e+03 6.802927290700054321e-06 9.268049639561569078e-07
4.465311354410666354e+03 6.619937067536102213e-06 9.114233889042413401e-07
4.474206396949332884e+03 6.429778817474659017e-06 8.960291642083170550e-07
4.483101439488001233e+03 6.234418319571039160e-06 8.836414023752780998e-07
4.491996482026667763e+03 6.037589345607995386e-06 8.755666773022283047e-07
4.500891524565334294e+03 5.843948429541588090e-06 8.709353281206423023e-07
4.509786567104000824e+03 5.658171648680445235e-06 8.673753880419819449e-07
4.518681609642667354e+03 5.484157862349016301e-06 8.622649539721355980e-07
4.527576652181333884e+03 5.324472369081879759e-06 8.537758592105353060e-07
4.536471694720000414e+03 5.180115457079698413e-06 8.413192804558525398e-07
4.545366737258666944e+03 5.050603857799687502e-06 8.254173561942358049e-07
4.554261779797333475e+03 4.934265134871137251e-06 8.072908203946053677e-07
4.563156822336000005e+03 4.828693031400789579e-06 7.883629907073473080e-07
4.572051864874666535e+03 4.731185330852423097e-06 7.698375282637079284e-07
4.580946907413333975e+03 4.639152736924625459e-06 7.523317559664844727e-07
4.589841949952000505e+03 4.550397302069833039e-06 7.356759429760690770e-07
4.598736992490667035e+03 4.463278396175717924e-06 7.189453011961967758e-07
4.607632035029333565e+03 4.376787704610216552e-06 7.007272040965278986e-07
4.616527077568000095e+03 4.290534751734093176e-06 6.795256164832454018e-07
4.625422120106666625e+03 4.204710926193350292e-06 6.540996281105027945e-07
4.634317162645334065e+03 4.119982519284444837e-06 6.236751711510470340e-07
4.643212205184000595e+03 4.037362262342348895e-06 5.881431034275757773e-07
4.652107247722667125e+03 3.958041868936425302e-06 5.484324337013828058e-07
4.661002290261333656e+03 3.883157591055022778e-06 5.071301209265682565e-07
4.669897332800000186e+03 3.813594762221851965e-06 4.690136897278093843e-07
4.678792375338667625e+03 3.749782343898799876e-06 4.406860893189775316e-07
4.687687417877334155e+03 3.691594942955331633e-06 4.282273715617598833e-07
4.696582460416000686e+03 3.638357304653811911e-06 4.333459393816554024e-07
4.705477502954667216e+03 3.588988768918615473e-06 4.515245892480678720e-07
4.714372545493333746e+03 3.542251202331508967e-06 4.745472327545640432e-07
4.723267588032000276e+03 3.497044918890546967e-06 4.946080565650205229e-07
4.732162630570666806e+03 3.452673611163953903e-06 5.068016032128398483e-07
4.741057673109333336e+03 3.409015807381200136e-06 5.095862907551672355e-07
4.749952715647999867e+03 3.366529373804009192e-06 5.041387913795807373e-07
4.758847758186666397e+03 3.326084562423834025e-06 4.931864976977089096e-07
4.767742800725332927e+03 3.288669590762675634e-06 4.797692424903339966e-07
4.776637843264000367e+03 3.255044234337036013e-06 4.662422995558699770e-07
4.785532885802667806e+03 3.225434906385696724e-06 4.538090623671377462e-07
4.794427928341334336e+03 3.199375198631993567e-06 4.426158086624279027e-07
4.803322970880000867e+03 3.175743370051025188e-06 4.322069999794741155e-07
4.812218013418667397e+03 3.152974291823663041e-06 4.221218486079825189e-07
4.821113055957333927e+03 3.129459344536844580e-06 4.123889547520087344e-07
4.830008098496000457e+03 3.103968812196032434e-06 4.038643251312226984e-07
4.838903141034666987e+03 3.076023791052801360e-06 3.982306424843557658e-07
4.847798183573333517e+03 3.046105140380278780e-06 3.974651354033307315e-07
4.856693226112000048e+03 3.015642989459700834e-06 4.028260831751062146e-07
4.865588268650666578e+03 2.986767803004214546e-06 4.138782640794979598e-07
4.874483311189334017e+03 2.961902983308577373e-06 4.283460000405881674e-07
4.883378353728000548e+03 2.943259495587989494e-06 4.430039084974190640e-07
4.892273396266667078e+03 2.932395473181747082e-06 4.549848007061121915e-07
4.901168438805333608e+03 2.929899291783555206e-06 4.627985897829676154e-07
4.910063481344000138e+03 2.935296088150890320e-06 4.666586532251940407e-07
4.918958523882666668e+03 2.947194220059386880e-06 4.681345944496123799e-07
4.927853566421333198e+03 2.963609685290018756e-06 4.693775981134448236e-07
4.936748608960000638e+03 2.982406513027184503e-06 4.722810340386437969e-07
4.945643651498667168e+03 3.001753652946408343e-06 4.780057171982626773e-07
4.954538694037333698e+03 3.020483887935235570e-06 4.869434648084635771e-07
4.963433736576000229e+03 3.038305282173346654e-06 4.989986191659437878e-07
4.972328779114667668e+03 3.055853665774311560e-06 5.138465187296133563e-07
4.981223821653334198e+03 3.074554165832807697e-06 5.311170529663543798e-07
4.990118864192000729e+03 3.096415252810640565e-06 5.505210772414299844e-07
4.999013906730667259e+03 3.123759804464437844e-06 5.720053074986189355e-07
5.007908949269333789e+03 3.159012158174835232e-06 5.958544054184295873e-07
5.016803991808000319e+03 3.204543653094172108e-06 6.226369952375629108e-07
5.025699034346666849e+03 3.262615151797772384e-06 6.531312242509409410e-07
5.034594076885333379e+03 3.335388047086507283e-06 6.883820325547185815e-07
5.043489119423999909e+03 3.424959762985189284e-06 7.300788424276145430e-07
5.052384161962666440e+03 3.533377759235748985e-06 7.810752212472160208e-07
5.061279204501332970e+03 3.662597044460529442e-06 8.455695420484433497e-07
5.070174247040000409e+03 3.814372701237974998e-06 9.284261417618287783e-07
5.079069289578666940e+03 3.990073926339998808e-06 1.033639079820059743e-06
5.087964332117334379e+03 4.190501567066939547e-06 1.162631682983223817e-06
5.096859374656000909e+03 4.415743149305367720e-06 1.313346897517527983e-06
5.105754417194667440e+03 4.665102389618889396e-06 1.480491035687554259e-06
5.114649459733333970e+03 4.937176675413687627e-06 1.656610155040050301e-06
5.123544502272000500e+03 5.230018530309227156e-06 1.833405253804008957e-06
5.132439544810667030e+03 5.541443044905055418e-06 2.003097447424342000e-06
5.141334587349333560e+03 5.869264829294233063e-06 2.159376143207201612e-06
5.150229629888000090e+03 6.211562952619191491e-06 2.298347410893678958e-06
5.159124672426667530e+03 6.566726434403809532e-06 2.419004476869601908e-06
5.168019714965334060e+03 6.933368758543585022e-06 2.523608981608515814e-06
5.176914757504000590e+03 7.310050426654441436e-06 2.617616896300683170e-06
5.185809800042667121e+03 7.694854043614265813e-06 2.708972647699581674e-06
5.194704842581333651e+03 8.084922907578585827e-06 2.806625501109469709e-06
5.203599885120000181e+03 8.476126071143855271e-06 2.918230295615033334e-06
5.212494927658666711e+03 8.862897867321976154e-06 3.047540671013277542e-06
5.221389970197333241e+03 9.238333383086382746e-06 3.192455090033379733e-06
5.230285012735999771e+03 9.594681349550417059e-06 3.344902732150531418e-06
5.239180055274667211e+03 9.923990004546926562e-06 3.492319120800196589e-06
5.248075097813333741e+03 1.021906439091466844e-05 3.620674115713110401e-06
5.256970140352001181e+03 1.047430518452254054e-05 3.717550419775161802e-06
5.265865182890667711e+03 1.068646354425514071e-05 3.774925304918669012e-06
5.274760225429334241e+03 1.085510652223756754e-05 3.791040251098949332e-06
5.283655267968000771e+03 1.098270404899261268e-05 3.771050275958728986e-06
5.292550310506667302e+03 1.107416054978067017e-05 3.726391302570955280e-06
5.301445353045333832e+03 1.113626405211741575e-05 3.672946463054313134e-06
5.310340395584000362e+03 1.117663191748056617e-05 3.628010045741838812e-06
5.319235438122666892e+03 1.120283401641614248e-05 3.606878983094863698e-06
5.328130480661333422e+03 1.122143293568358479e-05 3.619829557229415502e-06
5.337025523199999952e+03 1.123744408608832628e-05 3.670630783195482097e-06
5.345920565738666483e+03 1.125410975187043125e-05 3.756913820418749507e-06
5.354815608277333922e+03 1.127293809028842742e-05 3.871734329511205601e-06
5.363710650816000452e+03 1.129414704336794060e-05 4.005655979696413670e-06
5.372605693354666982e+03 1.131720323362121991e-05 4.148362437651169247e-06
5.381500735893333513e+03 1.134137585426028754e-05 4.289569786262388639e-06
5.390395778432000952e+03 1.136615458505804422e-05 4.419547311730945373e-06
5.399290820970667482e+03 1.139139805485770793e-05 4.529486643896965051e-06
5.408185863509334013e+03 1.141722185424106431e-05 4.611739830225655606e-06
5.417080906048000543e+03 1.144364859417010867e-05 4.660495309778286403e-06
5.425975948586667073e+03 1.147000651524086176e-05 4.672391181773983583e-06
5.434870991125333603e+03 1.149446356869571030e-05 4.647340541984695236e-06
5.443766033664000133e+03 1.151352151950976030e-05 4.588606687240596961e-06
5.452661076202667573e+03 1.152199194755422602e-05 4.502211811704104215e-06
5.461556118741334103e+03 1.151302726102811920e-05 4.395109341730036910e-06
5.470451161280000633e+03 1.147883755598277259e-05 4.272986014518250209e-06
5.479346203818667163e+03 1.141144048449308967e-05 4.138343684234858844e-06
5.488241246357333694e+03 1.130368855321260205e-05 3.990127157467608211e-06
5.497136288896000224e+03 1.115019993746495721e-05 3.825134890775821357e-06
5.506031331434666754e+03 1.094825428528355523e-05 3.640704769523325302e-06
5.514926373973333284e+03 1.069807914831872946e-05 3.437021731059188155e-06
5.523821416511999814e+03 1.040303540745402784e-05 3.218427838921552305e-06
5.532716459050666344e+03 1.006917284282779475e-05 2.992770166403721682e-06
5.541611501589333784e+03 9.704443271383195744e-06 2.769331664942329220e-06
5.550506544128001224e+03 9.317762228380723264e-06 2.556327339188517509e-06
5.559401586666667754e+03 8.917963684684182367e-06 2.358987180122090340e-06
5.568296629205334284e+03 8.512880751392878025e-06 2.179055137526647626e-06
5.577191671744000814e+03 8.108676847069042870e-06 2.015656054762332264e-06
5.586086714282667344e+03 7.709548290691108676e-06 1.866740334070766260e-06
5.594981756821333875e+03 7.317744831210823894e-06 1.730158476040481934e-06
5.603876799360000405e+03 6.933954091189856114e-06 1.604040305659813470e-06
5.612771841898666935e+03 6.557886456187325072e-06 1.486608107319431541e-06
5.621666884437333465e+03 6.188924938822934634e-06 1.375948500604569337e-06
5.630561926975999995e+03 5.826711043364401177e-06 1.270027709518814826e-06
5.639456969514666525e+03 5.471565656883690188e-06 1.166930934558955752e-06
5.648352012053333965e+03 5.124681986501678045e-06 1.065164688344492537e-06
5.657247054592000495e+03 4.788060054698180557e-06 9.639034820056019850e-07
5.666142097130667025e+03 4.464262739883305668e-06 8.632471337931856136e-07
5.675037139669333556e+03 4.156029357419737201e-06 7.645476913153773015e-07
5.683932182208000086e+03 3.865875253008228532e-06 6.707044543782829563e-07
5.692827224746667525e+03 3.595740392166141412e-06 5.861057018450168183e-07
5.701722267285334055e+03 3.346779921654755820e-06 5.157878719062677029e-07
5.710617309824000586e+03 3.119282202916722540e-06 4.634709034276774704e-07
5.719512352362667116e+03 2.912749304670222651e-06 4.291780106901442507e-07
5.728407394901333646e+03 2.726069469662478164e-06 4.084787307292377307e-07
5.737302437440001086e+03 2.557761558118462205e-06 3.946525735214464192e-07
5.746197479978667616e+03 2.406195491970759250e-06 3.818490282174942538e-07
5.755092522517334146e+03 2.269794199134906180e-06 3.667743094601179403e-07
5.763987565056000676e+03 2.147140579332055634e-06 3.484329229424027316e-07
5.772882607594667206e+03 2.037018986256362343e-06 3.270357508217936260e-07
5.781777650133333736e+03 1.938394726316808612e-06 3.030603287155302225e-07
5.790672692672000267e+03 1.850350571074624717e-06 2.769864587829116101e-07
5.799567735210666797e+03 1.772011775277679400e-06 2.496902541067668910e-07
5.808462777749333327e+03 1.702490091759681357e-06 2.229682117665735916e-07
5.817357820287999857e+03 1.640842284046992006e-06 1.995749648753210291e-07
5.826252862826666387e+03 1.586069628056103321e-06 1.823227704071666436e-07
5.835147905365333827e+03 1.537144906470196162e-06 1.724036644674381084e-07
5.844042947904000357e+03 1.493036402623782861e-06 1.683939418766733995e-07
5.852937990442667797e+03 1.452769883478209607e-06 1.672882025984976520e-07
5.861833032981334327e+03 1.415457591154205783e-06 1.665654301664494992e-07
5.870728075520000857e+03 1.380334232427225656e-06 1.653605123242841526e-07
5.879623118058667387e+03 1.346771475016437878e-06 1.642891422524074094e-07
5.888518160597333917e+03 1.314289394666551955e-06 1.644893020855555373e-07
5.897413203136000448e+03 1.282553527398477851e-06 1.665755306398554228e-07
5.906308245674666978e+03 1.251374920489349854e-06 1.701490756328155401e-07
5.915203288213333508e+03 1.220687789738707473e-06 1.740614253313540140e-07
5.924098330752000038e+03 1.190543621060265148e-06 1.770166586850323437e-07
5.932993373290667478e+03 1.161100323175353179e-06 1.780634372462161142e-07
5.941888415829334008e+03 1.132584086679927581e-06 1.767821789293221036e-07
5.950783458368000538e+03 1.105286783023113249e-06 1.732713576910229398e-07
5.959678500906667068e+03 1.079522625236115742e-06 1.680245786976173431e-07
5.968573543445333598e+03 1.055605723037060031e-06 1.618198458691117306e-07
5.977468585984000129e+03 1.033820240962084902e-06 1.555831726989554542e-07
5.986363628522666659e+03 1.014388308206615181e-06 1.502120848336949666e-07
5.995258671061333189e+03 9.974485256486717254e-07 1.463676941866151549e-07
6.004153713600000629e+03 9.830290753233512955e-07 1.442850850172929339e-07
6.013048756138667159e+03 9.710359246009357594e-07 1.437116320104889399e-07
6.021943798677333689e+03 9.612431302669987298e-07 1.440432086194859650e-07
6.030838841216001128e+03 9.532972873675753988e-07 1.445802461921721424e-07
6.039733883754667659e+03 9.467323750142059011e-07 1.447560992818344813e-07
6.048628926293334189e+03 9.409984477514111332e-07 1.442364267089106516e-07
6.057523968832000719e+03 9.354961255497932090e-07 1.428698572896866632e-07
6.066419011370667249e+03 9.296325277967472499e-07 1.405932528253569321e-07
6.075314053909333779e+03 9.228677600226010942e-07 1.373463105083920377e-07
6.084209096448000309e+03 9.147670994635029832e-07 1.330827916368489055e-07
6.093104138986666840e+03 9.050412835324285574e-07 1.278435063211227084e-07
6.101999181525333370e+03 8.935840491969098108e-07 1.218429202617656745e-07
6.110894224063999900e+03 8.804745817613061091e-07 1.154708090511469835e-07
6.119789266602666430e+03 8.659749643766044791e-07 1.092301733487372402e-07
6.128684309141333870e+03 8.505071837444922595e-07 1.036506317224261332e-07
6.137579351680000400e+03 8.346111910064068112e-07 9.923688873271014901e-08
6.146474394218666930e+03 8.188912661366195149e-07 9.645979765191507931e-08
6.155369436757334370e+03 8.039617835376207219e-07 9.571932223867030171e-08
6.164264479296000900e+03 7.903846802275710684e-07 9.717478164015018705e-08
6.173159521834667430e+03 7.786181715786546898e-07 1.005559904994391410e-07
6.182054564373333960e+03 7.689691660080284183e-07 1.051390083154761790e-07
6.190949606912000490e+03 7.615625248004242665e-07 1.099758758328031922e-07
6.199844649450667021e+03 7.563252171697220671e-07 1.142246726829079723e-07
6.208739691989333551e+03 7.529924185342083849e-07 1.174015064254591861e-07
6.217634734528000990e+03 7.511315031544688749e-07 1.194490556326120764e-07
6.226529777066667521e+03 7.501888799143983572e-07 1.206258509732973920e-07
6.235424819605334051e+03 7.495483748953126767e-07 1.212613321683301724e-07
6.244319862144000581e+03 7.486013109375611888e-07 1.215056435017483886e-07
6.253214904682667111e+03 7.468178873470761685e-07 1.211978096477905683e-07
6.262109947221333641e+03 7.438091129063038621e-07 1.199365939638064478e-07
6.271004989760000171e+03 7.393664453881889571e-07 1.172908746152324360e-07
6.279900032298666702e+03 7.334835864437737024e-07 1.130648965201283702e-07
6.288795074837333232e+03 7.263472348771674819e-07 1.074852035922985164e-07
6.297690117375999762e+03 7.182971980147817506e-07 1.012504089041318562e-07
6.306585159914667202e+03 7.097722566096042256e-07 9.540651505197761054e-08
6.315480202453334641e+03 7.012400836210993837e-07 9.101038768378518064e-08
6.324375244992001171e+03 6.931275626431801852e-07 8.865528172442308419e-08
6.333270287530667702e+03 6.857623532760075718e-07 8.815195671707091533e-08
6.342165330069334232e+03 6.793332515737053906e-07 8.865155760345679102e-08
6.351060372608000762e+03 6.738745444274990151e-07 8.911500995647454774e-08
6.359955415146667292e+03 6.692780068588782146e-07 8.875521886723538417e-08
6.368850457685333822e+03 6.653234445717558460e-07 8.724345068570778031e-08
6.377745500224000352e+03 6.617260320563321802e-07 8.470689979756248724e-08
6.386640542762666882e+03 6.581893989594646923e-07 8.161010666482484604e-08
6.395535585301333413e+03 6.544532674691046667e-07 7.858396724502079401e-08
6.404430627839999943e+03 6.503319916017542783e-07 7.623856645690112506e-08
6.413325670378667382e+03 6.457357506955782673e-07 7.499031389355317033e-08
6.422220712917333913e+03 6.406749969915928806e-07 7.495598465079593524e-08
6.431115755456000443e+03 6.352485075962362965e-07 7.595453324794036839e-08
6.440010797994666973e+03 6.296198396912891523e-07 7.761503448709442395e-08
6.448905840533333503e+03 6.239883876667343509e-07 7.952342208557993310e-08
6.457800883072000943e+03 6.185592911258415909e-07 8.133802964435517773e-08
6.466695925610667473e+03 6.135198417046791173e-07 8.283770498410860869e-08
6.475590968149334003e+03 6.090215888820990260e-07 8.390663403821876913e-08
6.484486010688000533e+03 6.051718935651415966e-07 8.447915660601722139e-08
6.493381053226667063e+03 6.020314801634748908e-07 8.448741711794956093e-08
6.502276095765333594e+03 5.996179868498482384e-07 8.384934279533112332e-08
6.511171138304001033e+03 5.979092156619807027e-07 8.251618685021840879e-08
6.520066180842667563e+03 5.968487814770730693e-07 8.055909060759458279e-08
6.528961223381334094e+03 5.963492611518588022e-07 7.824437904549679395e-08
6.537856265920000624e+03 5.962968917627524915e-07 7.603598098311159633e-08
6.546751308458667154e+03 5.965573182041041311e-07 7.448139563542187634e-08
6.555646350997333684e+03 5.969875887501505227e-07 7.399697407995854284e-08
6.564541393536000214e+03 5.974498501310711271e-07 7.467249503308740071e-08
6.573436436074666744e+03 5.978323906050434573e-07 7.624685833418367615e-08
6.582331478613333275e+03 5.980691338175648690e-07 7.828447750495070881e-08
6.591226521151999805e+03 5.981577333042309803e-07 8.040919787042248047e-08
6.600121563690666335e+03 5.981651709244969866e-07 8.244178533031230887e-08
6.609016606229334684e+03 5.982233084816213472e-07 8.438558150683725259e-08
6.617911648768001214e+03 5.985074943149106957e-07 8.629847603446573333e-08
6.626806691306667744e+03 5.992044730600079882e-07 8.814776677934530146e-08
6.635701733845334275e+03 6.004728974308454824e-07 8.973885105622670471e-08
6.644596776384000805e+03 6.024067390804843644e-07 9.076519950496934530e-08
6.653491818922667335e+03 6.050133951244121160e-07 9.094766188064362751e-08
6.662386861461333865e+03 6.082088896421339944e-07 9.018672491776794428e-08
6.671281904000000395e+03 6.118397674730656312e-07 8.866088621740040170e-08
6.680176946538666925e+03 6.157244323761669022e-07 8.682768703537800310e-08
6.689071989077333455e+03 6.197080813206868414e-07 8.531870240557466360e-08
6.697967031615999986e+03 6.237164889619319555e-07 8.474834236178007567e-08
6.706862074154667425e+03 6.277960959371592308e-07 8.551773199147988663e-08
6.715757116693333955e+03 6.321260549963155320e-07 8.772679333909273172e-08
6.724652159232000486e+03 6.369978361032511836e-07 9.123738809073163112e-08
6.733547201770667016e+03 6.427629404468013470e-07 9.580943798236553686e-08
6.742442244309333546e+03 6.497558214869996318e-07 1.011889051243413329e-07
6.751337286848000076e+03 6.582120074289213283e-07 1.071017610579172757e-07
6.760232329386667516e+03 6.681961212850782811e-07 1.131994776948483143e-07
6.769127371925334046e+03 6.795591432338574784e-07 1.190314881849908432e-07
6.778022414464000576e+03 6.919374118835066816e-07 1.240817340293011462e-07
6.786917457002667106e+03 7.047932144638716234e-07 1.278615456484812785e-07
6.795812499541334546e+03 7.174945665142422727e-07 1.300212678292843901e-07
6.804707542080001076e+03 7.294165855883980835e-07 1.304488361057799292e-07
6.813602584618667606e+03 7.400472135045358775e-07 1.293338777078067132e-07
6.822497627157334136e+03 7.490723935822203471e-07 1.271598750922617188e-07
6.831392669696000667e+03 7.564267564592004259e-07 1.246121474414783449e-07
6.840287712234667197e+03 7.623031161180545461e-07 1.223879434206654158e-07
6.849182754773333727e+03 7.671117788696408745e-07 1.209296554762778688e-07
6.858077797312000257e+03 7.714085101530621277e-07 1.202289517789147347e-07
6.866972839850666787e+03 7.758017070639409258e-07 1.198482519961933709e-07
6.875867882389333317e+03 7.808579716893659340e-07 1.191931498911522847e-07
