# Time	0_mean	0_err	1_mean	1_err	2_mean	2_err	3_mean	3_err	4_mean	4_err	5_mean	5_err	6_mean	6_err	7_mean	7_err	8_mean	8_err	9_mean	9_err	10_mean	10_err	11_mean	11_err
 6.2000000e-01	 4.7421297e+03	 4.1969637e+02	 2.8549718e+01	 1.9016089e+00	 5.5364013e+00	 3.2927877e-01	 8.2814204e-01	 4.6865094e-02	 2.7404610e-01	 1.5012295e-02	 8.2856192e-02	 4.8207623e-03	 2.7296830e-02	 1.3081193e-03	 1.6589221e-02	 8.9593101e-04	 7.0126623e-03	 3.1923681e-04	 2.7797051e-03	 1.3123066e-04	 6.2636667e-04	 2.8927637e-05	 1.4900967e-04	 6.5882357e-06
 6.2500000e-01	 4.8301672e+03	 4.2805520e+02	 2.7756100e+01	 1.8237374e+00	 5.1434710e+00	 3.0739948e-01	 7.6266983e-01	 4.2361516e-02	 3.1123971e-01	 1.6888442e-02	 7.4076688e-02	 4.1856545e-03	 2.9077215e-02	 1.3506654e-03	 1.2731723e-02	 6.9674690e-04	 7.2071655e-03	 3.3783536e-04	 1.8754156e-03	 8.9647421e-05	 9.6304003e-04	 4.4303018e-05	 9.7045537e-05	 4.3784763e-06
 6.3000000e-01	 4.9179973e+03	 4.3643766e+02	 2.7183809e+01	 1.7570686e+00	 4.7890459e+00	 2.8655322e-01	 7.2636673e-01	 3.9295718e-02	 3.4574489e-01	 1.8618144e-02	 7.3869147e-02	 4.0941659e-03	 3.5418131e-02	 1.6638531e-03	 1.1277782e-02	 6.0542592e-04	 5.6438405e-03	 2.7133319e-04	 1.8917767e-03	 8.5508453e-05	 7.1766736e-04	 3.2651285e-05	 1.5413731e-04	 6.8186249e-06
 6.3500000e-01	 5.0054886e+03	 4.4483202e+02	 2.6838903e+01	 1.7028704e+00	 4.4890406e+00	 2.6771190e-01	 7.2249048e-01	 3.8056522e-02	 3.7093610e-01	 1.9892888e-02	 8.2148772e-02	 4.5729709e-03	 4.2991189e-02	 2.0566749e-03	 1.3332610e-02	 6.9738271e-04	 4.2000931e-03	 1.9514606e-04	 2.7802652e-03	 1.2560146e-04	 5.6674183e-04	 2.5941070e-05	 9.2360466e-05	 4.1560912e-06
 6.4000000e-01	 5.0925115e+03	 4.5322656e+02	 2.6723922e+01	 1.6622438e+00	 4.2566354e+00	 2.5182615e-01	 7.5090978e-01	 3.8797959e-02	 3.8204455e-01	 2.0498137e-02	 9.6108558e-02	 5.4171588e-03	 4.7876188e-02	 2.3391991e-03	 1.7216233e-02	 8.8354942e-04	 4.5869588e-03	 2.0500613e-04	 2.9215497e-03	 1.3661384e-04	 9.1927678e-04	 4.2616324e-05	 1.5658653e-04	 6.9365937e-06
 6.4500000e-01	 5.1789385e+03	 4.6160977e+02	 2.6837848e+01	 1.6360535e+00	 4.1016692e+00	 2.3977528e-01	 8.0814527e-01	 4.1373021e-02	 3.7704430e-01	 2.0340588e-02	 1.1115266e-01	 6.3355711e-03	 4.7574067e-02	 2.3847688e-03	 1.9823715e-02	 1.0217464e-03	 6.3092341e-03	 2.8573395e-04	 2.0639394e-03	 9.9719446e-05	 7.9934231e-04	 3.6390473e-05	 9.0463248e-05	 4.0626800e-06
 6.5000000e-01	 5.2646416e+03	 4.6997006e+02	 2.7176193e+01	 1.6248518e+00	 4.0302117e+00	 2.3228492e-01	 8.8776763e-01	 4.5385133e-02	 3.5700307e-01	 1.9458958e-02	 1.2239287e-01	 7.0504182e-03	 4.2268553e-02	 2.1722780e-03	 1.9094305e-02	 1.0094886e-03	 7.2843936e-03	 3.3868884e-04	 1.7587492e-03	 8.0441751e-05	 5.3794020e-04	 2.4422993e-05	 1.5624409e-04	 6.9329796e-06
 6.5500000e-01	 5.3494937e+03	 4.7829593e+02	 2.7731108e+01	 1.6288325e+00	 4.0443261e+00	 2.2982454e-01	 9.8109388e-01	 5.0307845e-02	 3.2584178e-01	 1.8013408e-02	 1.2622102e-01	 7.3544306e-03	 3.4702880e-02	 1.7961072e-03	 1.5627324e-02	 8.5168084e-04	 6.3477367e-03	 3.0500926e-04	 2.5422105e-03	 1.1466978e-04	 8.4970986e-04	 3.9668155e-05	 9.1393932e-05	 4.0988725e-06
 6.6000000e-01	 5.4333697e+03	 4.8657610e+02	 2.8491545e+01	 1.6477933e+00	 4.1420143e+00	 2.3250947e-01	 1.0781158e+00	 5.5579141e-02	 2.8955245e-01	 1.6256803e-02	 1.2145161e-01	 7.1598839e-03	 2.8747518e-02	 1.4346687e-03	 1.2178847e-02	 6.6821419e-04	 4.6314280e-03	 2.2203753e-04	 2.9826654e-03	 1.3815953e-04	 8.6996627e-04	 3.9592473e-05	 1.5314250e-04	 6.8153717e-06
 6.6500000e-01	 5.5161478e+03	 4.9479934e+02	 2.9443431e+01	 1.6811433e+00	 4.3173600e+00	 2.4007046e-01	 1.1685488e+00	 6.0654144e-02	 2.5503881e-01	 1.4498025e-02	 1.0967502e-01	 6.5228672e-03	 2.7406971e-02	 1.2924546e-03	 1.1459948e-02	 6.1469243e-04	 4.1853597e-03	 1.8903527e-04	 2.2850562e-03	 1.1055680e-04	 5.4366449e-04	 2.4665018e-05	 9.4992707e-05	 4.2553018e-06
 6.7000000e-01	 5.5977065e+03	 5.0295452e+02	 3.0569830e+01	 1.7279451e+00	 4.5608530e+00	 2.5190623e-01	 1.2429086e+00	 6.5040378e-02	 2.2878873e-01	 1.3065132e-02	 9.4714553e-02	 5.6293165e-03	 3.1290469e-02	 1.4617198e-03	 1.3994850e-02	 7.2969753e-04	 5.5186568e-03	 2.4899400e-04	 1.7145909e-03	 7.9878899e-05	 7.6574307e-04	 3.5972622e-05	 1.4759889e-04	 6.5902864e-06
 6.7500000e-01	 5.6779268e+03	 5.1103048e+02	 3.1851267e+01	 1.7869941e+00	 4.8598890e+00	 2.6719018e-01	 1.2934865e+00	 6.8328655e-02	 2.1564074e-01	 1.2261434e-02	 8.1370753e-02	 4.7510003e-03	 3.8326199e-02	 1.8207385e-03	 1.7730671e-02	 9.0849589e-04	 7.0099901e-03	 3.2354842e-04	 2.2906086e-03	 1.0336623e-04	 9.1742514e-04	 4.1836039e-05	 1.0079401e-04	 4.5108061e-06
 6.8000000e-01	 5.7566920e+03	 5.1901642e+02	 3.3266089e+01	 1.8568931e+00	 5.1993808e+00	 2.8498075e-01	 1.3151251e+00	 7.0222104e-02	 2.1788479e-01	 1.2286091e-02	 7.3866259e-02	 4.1853774e-03	 4.4850957e-02	 2.1741780e-03	 1.9689384e-02	 1.0185914e-03	 6.8681726e-03	 3.2779812e-04	 2.9537767e-03	 1.3561854e-04	 5.8074481e-04	 2.6405445e-05	 1.4008559e-04	 6.2816464e-06
 6.8500000e-01	 5.8338884e+03	 5.2690175e+02	 3.4790878e+01	 1.9361186e+00	 5.5625140e+00	 3.0430203e-01	 1.3057178e+00	 7.0558426e-02	 2.3485512e-01	 1.3136936e-02	 7.4495312e-02	 4.1524019e-03	 4.7502477e-02	 2.3594752e-03	 1.8330727e-02	 9.7720767e-04	 5.2728673e-03	 2.5712284e-04	 2.5022178e-03	 1.2032623e-04	 6.8072816e-04	 3.2028416e-05	 1.0827466e-04	 4.8415509e-06
 6.9000000e-01	 5.9094050e+03	 5.3467585e+02	 3.6400761e+01	 2.0230870e+00	 5.9315689e+00	 3.2419609e-01	 1.2663995e+00	 6.9321967e-02	 2.6309312e-01	 1.4601101e-02	 8.2909947e-02	 4.6513301e-03	 4.4938256e-02	 2.2934365e-03	 1.4752412e-02	 8.1024363e-04	 4.1373771e-03	 1.9226743e-04	 1.7588837e-03	 8.3643627e-05	 9.3439915e-04	 4.2836914e-05	 1.3128017e-04	 5.9162686e-06
 6.9500000e-01	 5.9831340e+03	 5.4232794e+02	 3.8069787e+01	 2.1161894e+00	 6.2887637e+00	 3.4374869e-01	 1.2013906e+00	 6.6641411e-02	 2.9703902e-01	 1.6349904e-02	 9.6265288e-02	 5.4701208e-03	 3.8502538e-02	 2.0036671e-03	 1.1793710e-02	 6.4772044e-04	 4.8048547e-03	 2.1621140e-04	 2.0624247e-03	 9.3312666e-05	 6.4170352e-04	 2.9231058e-05	 1.1672690e-04	 5.2173312e-06
 7.0000000e-01	 6.0549660e+03	 5.4984766e+02	 3.9771312e+01	 2.2138175e+00	 6.6170694e+00	 3.6210950e-01	 1.1175323e+00	 6.2774491e-02	 3.3011425e-01	 1.8036641e-02	 1.1016468e-01	 6.3298026e-03	 3.1509186e-02	 1.6210583e-03	 1.1773317e-02	 6.2983477e-04	 6.4511262e-03	 2.9567783e-04	 2.8475417e-03	 1.2982521e-04	 6.0856356e-04	 2.8492875e-05	 1.2192331e-04	 5.5205014e-06
 7.0500000e-01	 6.1247977e+03	 5.5722495e+02	 4.1478489e+01	 2.3143864e+00	 6.9010169e+00	 3.7851221e-01	 1.0235551e+00	 5.8083175e-02	 3.5597991e-01	 1.9356119e-02	 1.2009147e-01	 6.9729484e-03	 2.7524447e-02	 1.3394805e-03	 1.4662973e-02	 7.6078022e-04	 7.0925372e-03	 3.3524709e-04	 2.6879313e-03	 1.2800325e-04	 9.1995027e-04	 4.2492988e-05	 1.2537858e-04	 5.5999613e-06
 7.1000000e-01	 6.1925273e+03	 5.6444986e+02	 4.3164579e+01	 2.4163439e+00	 7.1273781e+00	 3.9229197e-01	 9.2915322e-01	 5.3002944e-02	 3.6973982e-01	 2.0083614e-02	 1.2286286e-01	 7.2145645e-03	 2.8539555e-02	 1.3327433e-03	 1.8135043e-02	 9.2822283e-04	 5.9670823e-03	 2.9142166e-04	 1.8786943e-03	 9.0893693e-05	 7.1570499e-04	 3.2567238e-05	 1.1283513e-04	 5.1297024e-06
 7.1500000e-01	 6.2580573e+03	 5.7151279e+02	 4.4803369e+01	 2.5181846e+00	 7.2857731e+00	 4.0290386e-01	 8.4396580e-01	 4.8013770e-02	 3.6885704e-01	 2.0103028e-02	 1.1763541e-01	 6.9850292e-03	 3.3967708e-02	 1.5964398e-03	 1.9426533e-02	 1.0098287e-03	 4.4312420e-03	 2.1335345e-04	 1.8834109e-03	 8.5954399e-05	 5.5946624e-04	 2.5946200e-05	 1.3351137e-04	 5.9595159e-06
 7.2000000e-01	 6.3212940e+03	 5.7840420e+02	 4.6369531e+01	 2.6184569e+00	 7.3691558e+00	 4.0993986e-01	 7.7658039e-01	 4.3615695e-02	 3.5361186e-01	 1.9421339e-02	 1.0614846e-01	 6.3489530e-03	 4.0968726e-02	 1.9624099e-03	 1.7528107e-02	 9.4208996e-04	 4.3176384e-03	 1.9582401e-04	 2.6806380e-03	 1.2181010e-04	 8.7696188e-04	 4.0938753e-05	 1.0469483e-04	 4.7706338e-06
 7.2500000e-01	 6.3821472e+03	 5.8511473e+02	 4.7839063e+01	 2.7157714e+00	 7.3740806e+00	 4.1314165e-01	 7.3365457e-01	 4.0298766e-02	 3.2701534e-01	 1.8163230e-02	 9.2136183e-02	 5.4903152e-03	 4.5925986e-02	 2.2501285e-03	 1.3963951e-02	 7.7089645e-04	 5.7410398e-03	 2.6161209e-04	 2.8201721e-03	 1.3290517e-04	 7.9022441e-04	 3.5930536e-05	 1.4040061e-04	 6.2656217e-06
 7.3000000e-01	 6.4405301e+03	 5.9163536e+02	 4.9189612e+01	 2.8088101e+00	 7.3008409e+00	 4.1240761e-01	 7.1924263e-01	 3.8486097e-02	 2.9420275e-01	 1.6547556e-02	 8.0104043e-02	 4.6725321e-03	 4.6306725e-02	 2.3309461e-03	 1.1560806e-02	 6.3339702e-04	 6.9797578e-03	 3.2673345e-04	 2.0545687e-03	 1.0025940e-04	 5.3953975e-04	 2.4803891e-05	 9.8135779e-05	 4.4700985e-06
 7.3500000e-01	 6.4963591e+03	 5.9795722e+02	 5.0400865e+01	 2.8963329e+00	 7.1534295e+00	 4.0779770e-01	 7.3440851e-01	 3.8431581e-02	 2.6143463e-01	 1.4854376e-02	 7.3869445e-02	 4.1813119e-03	 4.1948002e-02	 2.1676738e-03	 1.2199424e-02	 6.4888671e-04	 6.5512147e-03	 3.1781472e-04	 1.7710701e-03	 8.2022477e-05	 8.1223378e-04	 3.8325250e-05	 1.4548296e-04	 6.4941219e-06
 7.4000000e-01	 6.5495556e+03	 6.0407188e+02	 5.1454815e+01	 2.9771967e+00	 6.9392979e+00	 3.9952570e-01	 7.7714598e-01	 4.0120035e-02	 2.3489635e-01	 1.3390371e-02	 7.5339493e-02	 4.2138211e-03	 3.5115108e-02	 1.8313145e-03	 1.5336550e-02	 7.9148555e-04	 4.9792211e-03	 2.4535178e-04	 2.4712436e-03	 1.1243056e-04	 8.5270648e-04	 3.8809212e-05	 9.3649451e-05	 4.2555713e-06
 7.4500000e-01	 6.6000446e+03	 6.0997116e+02	 5.2336010e+01	 3.0503666e+00	 6.6689722e+00	 3.8794765e-01	 8.4262029e-01	 4.3264264e-02	 2.1952153e-01	 1.2450478e-02	 8.3919377e-02	 4.7402835e-03	 2.9314906e-02	 1.4797781e-03	 1.8458298e-02	 9.4573552e-04	 4.1463107e-03	 1.9325857e-04	 2.8771379e-03	 1.3443189e-04	 5.5023527e-04	 2.5205326e-05	 1.4835429e-04	 6.6323685e-06
 7.5000000e-01	 6.6477543e+03	 6.1564719e+02	 5.3031794e+01	 3.1149257e+00	 6.3555432e+00	 3.7354894e-01	 9.2369876e-01	 4.7407248e-02	 2.1806613e-01	 1.2253866e-02	 9.6733703e-02	 5.5393847e-03	 2.7485258e-02	 1.3075661e-03	 1.9087299e-02	 9.9957668e-04	 5.0313933e-03	 2.2904798e-04	 2.2561951e-03	 1.1017456e-04	 7.3598859e-04	 3.5057192e-05	 9.1521998e-05	 4.1391466e-06
 7.5500000e-01	 6.6926166e+03	 6.2109236e+02	 5.3532441e+01	 3.1700879e+00	 6.0140105e+00	 3.5692796e-01	 1.0117127e+00	 5.2035480e-02	 2.3060630e-01	 1.2854328e-02	 1.0957950e-01	 6.3438033e-03	 3.0495799e-02	 1.4247943e-03	 1.6741232e-02	 9.0850376e-04	 6.5514624e-03	 3.0460400e-04	 1.7352691e-03	 8.1987020e-05	 8.9311247e-04	 4.0852510e-05	 1.4877623e-04	 6.6671596e-06
 7.6000000e-01	 6.7345682e+03	 6.2629931e+02	 5.3831325e+01	 3.2152012e+00	 5.6605665e+00	 3.3877249e-01	 1.0973703e+00	 5.6648579e-02	 2.5455492e-01	 1.4103308e-02	 1.1829280e-01	 6.9176114e-03	 3.6726215e-02	 1.7415822e-03	 1.3294143e-02	 7.3715065e-04	 6.8777675e-03	 3.3065999e-04	 2.2475037e-03	 1.0272132e-04	 5.8860572e-04	 2.6874204e-05	 9.1817419e-05	 4.1334076e-06
 7.6500000e-01	 6.7735525e+03	 6.3126107e+02	 5.3925009e+01	 3.2497530e+00	 5.3117869e+00	 3.1984004e-01	 1.1717249e+00	 6.0795424e-02	 2.8518220e-01	 1.5715689e-02	 1.2008426e-01	 7.0986849e-03	 4.2927107e-02	 2.0789355e-03	 1.1471067e-02	 6.2660942e-04	 5.6276422e-03	 2.7908329e-04	 2.8534452e-03	 1.3257631e-04	 6.6040214e-04	 3.1503946e-05	 1.4676414e-04	 6.5981703e-06
 7.7000000e-01	 6.8095161e+03	 6.3597143e+02	 5.3813214e+01	 3.2733751e+00	 4.9838440e+00	 3.0094091e-01	 1.2271026e+00	 6.4097935e-02	 3.1654100e-01	 1.7364596e-02	 1.1441939e-01	 6.8347018e-03	 4.5903802e-02	 2.2810255e-03	 1.2686543e-02	 6.7126294e-04	 4.3043846e-03	 2.0788981e-04	 2.4563075e-03	 1.1950944e-04	 9.0574060e-04	 4.1821369e-05	 9.4494966e-05	 4.2430689e-06
 7.7500000e-01	 6.8424107e+03	 6.4042432e+02	 5.3498690e+01	 3.2858434e+00	 4.6917604e+00	 2.8292292e-01	 1.2578734e+00	 6.6272093e-02	 3.4261071e-01	 1.8746714e-02	 1.0316637e-01	 6.1979696e-03	 4.4151009e-02	 2.2587773e-03	 1.5940849e-02	 8.2104176e-04	 4.4811883e-03	 2.0483824e-04	 1.7800410e-03	 8.5936611e-05	 6.4803697e-04	 2.9539534e-05	 1.4256848e-04	 6.4403979e-06
 7.8000000e-01	 6.8721923e+03	 6.4461393e+02	 5.2987247e+01	 3.2870835e+00	 4.4487166e+00	 2.6664983e-01	 1.2610071e+00	 6.7143359e-02	 3.5844575e-01	 1.9624115e-02	 8.9969819e-02	 5.3703201e-03	 3.8603186e-02	 2.0205505e-03	 1.8634385e-02	 9.6017651e-04	 5.9226283e-03	 2.7308248e-04	 2.0430190e-03	 9.4117971e-05	 5.9762422e-04	 2.8294391e-05	 9.9222984e-05	 4.4529761e-06
 7.8500000e-01	 6.8988231e+03	 6.4853505e+02	 5.2287752e+01	 3.2771602e+00	 4.2654545e+00	 2.5297220e-01	 1.2363600e+00	 6.6655392e-02	 3.6110607e-01	 1.9854908e-02	 7.9060443e-02	 4.6069170e-03	 3.2127235e-02	 1.6722690e-03	 1.8638158e-02	 9.8685315e-04	 6.8870065e-03	 3.2672054e-04	 2.7569244e-03	 1.2753479e-04	 8.8893777e-04	 4.1525748e-05	 1.3649825e-04	 6.2006087e-06
 7.9000000e-01	 6.9222686e+03	 6.5218274e+02	 5.1411825e+01	 3.2562951e+00	 4.1497863e+00	 2.4267665e-01	 1.1866543e+00	 6.4869855e-02	 3.5019713e-01	 1.9410756e-02	 7.3889710e-02	 4.1802355e-03	 2.8031421e-02	 1.3865586e-03	 1.5969600e-02	 8.7581414e-04	 6.2223722e-03	 3.0600664e-04	 2.6266065e-03	 1.2680718e-04	 7.1769536e-04	 3.2670956e-05	 1.0552771e-04	 4.7407504e-06
 7.9500000e-01	 6.9425000e+03	 6.5555240e+02	 5.0373663e+01	 3.2248426e+00	 4.1062628e+00	 2.3640604e-01	 1.1171657e+00	 6.1956953e-02	 3.2791465e-01	 1.8377832e-02	 7.6029321e-02	 4.2639323e-03	 2.8366084e-02	 1.3351790e-03	 1.2754635e-02	 7.0931478e-04	 4.7342022e-03	 2.3416656e-04	 1.8932379e-03	 9.2861113e-05	 5.5678926e-04	 2.6007482e-05	 1.2910509e-04	 5.8915944e-06
 8.0000000e-01	 6.9594921e+03	 6.5863974e+02	 4.9189834e+01	 3.1832925e+00	 4.1359750e+00	 2.3456387e-01	 1.0351542e+00	 5.8178759e-02	 2.9859658e-01	 1.6939498e-02	 8.4686136e-02	 4.8065518e-03	 3.2887774e-02	 1.5456707e-03	 1.1526735e-02	 6.2795290e-04	 4.2019178e-03	 1.9526744e-04	 1.8823844e-03	 8.7541743e-05	 8.4607210e-04	 4.0009834e-05	 1.1281693e-04	 5.0701227e-06
 8.0500000e-01	 6.9732249e+03	 6.6144088e+02	 4.7879050e+01	 3.1322572e+00	 4.2365415e+00	 2.3723656e-01	 9.4909205e-01	 5.3870147e-02	 2.6787177e-01	 1.5347237e-02	 9.6981630e-02	 5.5862017e-03	 3.9211152e-02	 1.8763091e-03	 1.3222553e-02	 6.9744493e-04	 5.2441802e-03	 2.4022858e-04	 2.6022919e-03	 1.2006832e-04	 7.8581906e-04	 3.5770401e-05	 1.2099861e-04	 5.5508108e-06
 8.1000000e-01	 6.9836843e+03	 6.6395251e+02	 4.6461835e+01	 3.0724521e+00	 4.4022703e+00	 2.4417433e-01	 8.6777619e-01	 4.9419646e-02	 2.4156843e-01	 1.3886688e-02	 1.0889908e-01	 6.3486610e-03	 4.4056042e-02	 2.1575170e-03	 1.6460519e-02	 8.4878178e-04	 6.5928750e-03	 3.0904740e-04	 2.7430455e-03	 1.3120749e-04	 5.4309891e-04	 2.5054207e-05	 1.2039281e-04	 5.4167534e-06
 8.1500000e-01	 6.9908603e+03	 6.6617166e+02	 4.4960210e+01	 3.0047042e+00	 4.6244652e+00	 2.5483916e-01	 7.9941493e-01	 4.5254266e-02	 2.2459902e-01	 1.2840982e-02	 1.1658549e-01	 6.8746260e-03	 4.4937038e-02	 2.2640964e-03	 1.8656171e-02	 9.6892561e-04	 6.6278233e-03	 3.2172811e-04	 2.0532888e-03	 1.0156915e-04	 7.8402294e-04	 3.7457839e-05	 1.1292211e-04	 5.1952821e-06
 8.2000000e-01	 6.9947467e+03	 6.6809574e+02	 4.3397304e+01	 2.9299268e+00	 4.8918650e+00	 2.6849885e-01	 7.5077954e-01	 4.1823175e-02	 2.2003564e-01	 1.2439006e-02	 1.1758849e-01	 7.0170714e-03	 4.1428551e-02	 2.1493896e-03	 1.8074791e-02	 9.6838849e-04	 5.3156163e-03	 2.6507113e-04	 1.7817579e-03	 8.3886783e-05	 8.4133781e-04	 3.8396580e-05	 1.2762072e-04	 5.7461949e-06
 8.2500000e-01	 6.9953415e+03	 6.6972273e+02	 4.1796961e+01	 2.8491102e+00	 5.1911872e+00	 2.8432134e-01	 7.2653448e-01	 3.9559138e-02	 2.2854703e-01	 1.2778680e-02	 1.1162822e-01	 6.7338476e-03	 3.5359515e-02	 1.8625204e-03	 1.5192403e-02	 8.4128651e-04	 4.2322151e-03	 2.0298223e-04	 2.4095024e-03	 1.1099698e-04	 5.5790830e-04	 2.5541033e-05	 1.0548816e-04	 4.8540412e-06
 8.3000000e-01	 6.9926497e+03	 6.7105075e+02	 4.0183365e+01	 2.7633055e+00	 5.5077876e+00	 3.0144869e-01	 7.2877628e-01	 3.8792361e-02	 2.4829348e-01	 1.3774410e-02	 1.0066310e-01	 6.1006114e-03	 2.9851098e-02	 1.5348936e-03	 1.2297358e-02	 6.8497242e-04	 4.6626071e-03	 2.1355764e-04	 2.7912667e-03	 1.3214872e-04	 7.1258633e-04	 3.4218461e-05	 1.3386951e-04	 6.0315990e-06
 8.3500000e-01	 6.9866817e+03	 6.7207851e+02	 3.8580738e+01	 2.6736157e+00	 5.8263719e+00	 3.1904135e-01	 7.5683990e-01	 3.9634975e-02	 2.7531483e-01	 1.5191150e-02	 8.8234802e-02	 5.2970790e-03	 2.7702174e-02	 1.3422053e-03	 1.1664278e-02	 6.3439475e-04	 6.0687510e-03	 2.8195443e-04	 2.2377498e-03	 1.1074516e-04	 8.7452831e-04	 4.0152939e-05	 9.9277139e-05	 4.5542866e-06
 8.4000000e-01	 6.9774509e+03	 6.7280505e+02	 3.7012894e+01	 2.5811814e+00	 6.1317201e+00	 3.3630542e-01	 8.0739937e-01	 4.1924698e-02	 3.0431053e-01	 1.6729330e-02	 7.8312806e-02	 4.5728135e-03	 2.9957850e-02	 1.4096136e-03	 1.3757790e-02	 7.2533123e-04	 6.7528077e-03	 3.2348334e-04	 1.7529762e-03	 8.4027346e-05	 5.9748872e-04	 2.7271237e-05	 1.3862075e-04	 6.2480870e-06
 8.4500000e-01	 6.9649789e+03	 6.7322997e+02	 3.5502921e+01	 2.4871758e+00	 6.4093836e+00	 3.5250858e-01	 8.7484319e-01	 4.5285470e-02	 3.2967090e-01	 1.8095822e-02	 7.4015183e-02	 4.1879099e-03	 3.5393416e-02	 1.6836353e-03	 1.6884915e-02	 8.7460639e-04	 5.8985293e-03	 2.9254941e-04	 2.2060506e-03	 1.0191852e-04	 6.4406826e-04	 3.0887350e-05	 9.4750561e-05	 4.3207091e-06
 8.5000000e-01	 6.9492902e+03	 6.7335330e+02	 3.4072855e+01	 2.3928005e+00	 6.6463723e+00	 3.6699517e-01	 9.5188193e-01	 4.9248056e-02	 3.4655123e-01	 1.9049751e-02	 7.6617381e-02	 4.2936430e-03	 4.1166981e-02	 1.9997828e-03	 1.8554801e-02	 9.7331495e-04	 4.5365256e-03	 2.2383443e-04	 2.7661063e-03	 1.2985640e-04	 8.8161566e-04	 4.0909524e-05	 1.4145607e-04	 6.3830010e-06
 8.5500000e-01	 6.9304132e+03	 6.7317527e+02	 3.2743305e+01	 2.2992822e+00	 6.8317385e+00	 3.7920030e-01	 1.0303202e+00	 5.3344177e-02	 3.5178242e-01	 1.9433237e-02	 8.5164599e-02	 4.8244252e-03	 4.4295140e-02	 2.2074201e-03	 1.7454091e-02	 9.4628438e-04	 4.2924835e-03	 1.9902430e-04	 2.4188715e-03	 1.1906834e-04	 6.5483590e-04	 2.9807602e-05	 9.2262559e-05	 4.1774603e-06
 8.6000000e-01	 6.9083813e+03	 6.7269660e+02	 3.1533181e+01	 2.2078639e+00	 6.9570500e+00	 3.8866290e-01	 1.1019095e+00	 5.7153752e-02	 3.4445294e-01	 1.9190522e-02	 9.6803487e-02	 5.5656516e-03	 4.3183905e-02	 2.2167926e-03	 1.4471875e-02	 8.0748869e-04	 5.4387456e-03	 2.5130216e-04	 1.7968346e-03	 8.7687710e-05	 5.8864825e-04	 2.7962153e-05	 1.4224119e-04	 6.4335249e-06
 8.6500000e-01	 6.8832325e+03	 6.7191867e+02	 3.0459406e+01	 2.1198056e+00	 7.0167624e+00	 3.9503742e-01	 1.1591992e+00	 6.0327243e-02	 3.2605106e-01	 1.8372051e-02	 1.0772282e-01	 6.2787549e-03	 3.8431077e-02	 2.0241234e-03	 1.1974260e-02	 6.6657514e-04	 6.5844458e-03	 3.1213476e-04	 2.0205796e-03	 9.3928588e-05	 8.6164689e-04	 4.0531432e-05	 9.1950123e-05	 4.1358838e-06
 8.7000000e-01	 6.8550093e+03	 6.7084325e+02	 2.9536654e+01	 2.0363839e+00	 7.0084541e+00	 3.9810369e-01	 1.1962989e+00	 6.2596767e-02	 3.0015545e-01	 1.7123148e-02	 1.1438974e-01	 6.7590560e-03	 3.2494054e-02	 1.7132320e-03	 1.1919734e-02	 6.4651661e-04	 6.3550400e-03	 3.1181766e-04	 2.6734413e-03	 1.2467596e-04	 7.2024928e-04	 3.2735461e-05	 1.4089316e-04	 6.3954823e-06
 8.7500000e-01	 6.8237592e+03	 6.6947234e+02	 2.8777134e+01	 1.9588877e+00	 6.9329091e+00	 3.9777133e-01	 1.2094715e+00	 6.3786584e-02	 2.7172617e-01	 1.5659947e-02	 1.1468210e-01	 6.8707323e-03	 2.8408871e-02	 1.4326285e-03	 1.4316545e-02	 7.5371445e-04	 5.0335418e-03	 2.5181473e-04	 2.5702112e-03	 1.2542509e-04	 5.5444093e-04	 2.5913378e-05	 9.3757317e-05	 4.2007827e-06
 8.8000000e-01	 6.7895356e+03	 6.6780842e+02	 2.8190470e+01	 1.8886131e+00	 6.7940646e+00	 3.9408270e-01	 1.1974975e+00	 6.3818275e-02	 2.4614692e-01	 1.4239001e-02	 1.0855353e-01	 6.5785467e-03	 2.8227112e-02	 1.3465749e-03	 1.7236548e-02	 8.9678855e-04	 4.2038619e-03	 2.0030982e-04	 1.9020903e-03	 9.4135061e-05	 8.1753161e-04	 3.8982762e-05	 1.3759160e-04	 6.2741434e-06
 8.8500000e-01	 6.7523953e+03	 6.6585428e+02	 2.7783587e+01	 1.8268471e+00	 6.5987910e+00	 3.8720801e-01	 1.1617749e+00	 6.2710532e-02	 2.2819362e-01	 1.3124776e-02	 9.8023693e-02	 5.9612265e-03	 3.1974814e-02	 1.5113500e-03	 1.8359103e-02	 9.7306228e-04	 4.8453835e-03	 2.2342787e-04	 1.8756421e-03	 8.8097290e-05	 7.8231686e-04	 3.5580576e-05	 9.7467657e-05	 4.3643878e-06
 8.9000000e-01	 6.7123987e+03	 6.6361330e+02	 2.7560591e+01	 1.7748302e+00	 6.3565420e+00	 3.7744054e-01	 1.1061433e+00	 6.0573077e-02	 2.2113443e-01	 1.2548056e-02	 8.6501210e-02	 5.1978748e-03	 3.7662783e-02	 1.8110557e-03	 1.6808220e-02	 9.2222096e-04	 6.1702279e-03	 2.9022344e-04	 2.5261864e-03	 1.1723908e-04	 5.4646501e-04	 2.5151759e-05	 1.3256952e-04	 6.0743310e-06
