# Time	0_mean	0_err	1_mean	1_err	2_mean	2_err	3_mean	3_err	4_mean	4_err	5_mean	5_err	6_mean	6_err	7_mean	7_err	8_mean	8_err	9_mean	9_err	10_mean	10_err	11_mean	11_err
 5.0000000e-02	 9.8539313e+03	 9.0727528e+02	 6.6839271e+01	 5.6136257e+00	 5.2010188e+00	 3.3681182e-01	 6.3177402e-01	 2.5206086e-02	 2.6911561e-01	 9.8847927e-03	 1.8270522e-01	 7.0946503e-03	 6.1524935e-02	 2.0871514e-03	 1.0514323e-02	 3.3684591e-04	 8.0626810e-03	 2.5412720e-04	 2.3013390e-03	 7.0855758e-05	 1.1491009e-03	 3.2570749e-05	 1.5997383e-04	 3.1806094e-06
 5.5000000e-02	 9.8027402e+03	 9.0295773e+02	 6.3454190e+01	 5.3428868e+00	 4.5684946e+00	 2.9577193e-01	 6.4668576e-01	 2.5330704e-02	 3.3693789e-01	 1.2407949e-02	 1.9571535e-01	 7.7388574e-03	 4.6653045e-02	 1.6270789e-03	 1.1057620e-02	 3.2855209e-04	 9.7224459e-03	 3.1642144e-04	 1.6849809e-03	 4.8612582e-05	 5.5637859e-04	 1.6206201e-05	 1.7076581e-04	 3.5031640e-06
 6.0000000e-02	 9.7470041e+03	 8.9824924e+02	 5.9970190e+01	 5.0628373e+00	 4.0393058e+00	 2.6038028e-01	 7.2103290e-01	 2.7900385e-02	 4.0439326e-01	 1.4981215e-02	 1.8933142e-01	 7.6417317e-03	 3.2508396e-02	 1.1418792e-03	 1.6843439e-02	 4.9831463e-04	 7.8999156e-03	 2.6837825e-04	 3.0734742e-03	 8.8099609e-05	 7.4865576e-04	 1.9900272e-05	 1.3761331e-04	 2.7595550e-06
 6.5000000e-02	 9.6868078e+03	 8.9315618e+02	 5.6435681e+01	 4.7771029e+00	 3.6332884e+00	 2.3190684e-01	 8.4558196e-01	 3.2588462e-02	 4.5901116e-01	 1.7143566e-02	 1.6585724e-01	 6.8451898e-03	 2.5825955e-02	 8.6144379e-04	 2.3152214e-02	 7.0763297e-04	 4.7856837e-03	 1.6672892e-04	 3.9052465e-03	 1.1700627e-04	 1.1457930e-03	 3.2229502e-05	 1.8369824e-04	 3.7842226e-06
 7.0000000e-02	 9.6222478e+03	 8.8768622e+02	 5.2899213e+01	 4.4893485e+00	 3.3647343e+00	 2.1135583e-01	 1.0066199e+00	 3.8887029e-02	 4.9095695e-01	 1.8519968e-02	 1.3274667e-01	 5.5951423e-03	 2.9420844e-02	 9.1662694e-04	 2.5080731e-02	 7.9844920e-04	 3.9560132e-03	 1.2686621e-04	 2.7171425e-03	 8.5471233e-05	 6.5961057e-04	 1.9774588e-05	 1.2040331e-04	 2.4412267e-06
 7.5000000e-02	 9.5534232e+03	 8.8184665e+02	 4.9408918e+01	 4.2032211e+00	 3.2418078e+00	 1.9942687e-01	 1.1873272e+00	 4.6165021e-02	 4.9473096e-01	 1.8882663e-02	 1.0018964e-01	 4.2628609e-03	 4.0972282e-02	 1.2582068e-03	 2.1249550e-02	 7.0633558e-04	 6.1993603e-03	 1.9175124e-04	 1.6386461e-03	 4.9049799e-05	 6.1465866e-04	 1.6340285e-05	 1.9294474e-04	 3.9647397e-06
 8.0000000e-02	 9.4804373e+03	 8.7564527e+02	 4.6011748e+01	 3.9223001e+00	 3.2662653e+00	 1.9647619e-01	 1.3694051e+00	 5.3721512e-02	 4.7008563e-01	 1.8187905e-02	 7.7895947e-02	 3.2343799e-03	 5.4374716e-02	 1.7043707e-03	 1.4711816e-02	 5.0356691e-04	 8.7430395e-03	 2.7892068e-04	 2.5079639e-03	 7.0733279e-05	 1.0866290e-03	 3.0218840e-05	 1.0788211e-04	 2.2026761e-06
 8.5000000e-02	 9.4034005e+03	 8.6909086e+02	 4.2752824e+01	 3.6500564e+00	 3.4336382e+00	 2.0247581e-01	 1.5348233e+00	 6.0846058e-02	 4.2191644e-01	 1.6577128e-02	 7.2116912e-02	 2.8073090e-03	 6.2871045e-02	 2.0407077e-03	 1.0450604e-02	 3.3991568e-04	 8.5972891e-03	 2.8911783e-04	 3.6775676e-03	 1.0876893e-04	 7.7142521e-04	 2.3434327e-05	 1.9760356e-04	 4.0447521e-06
 9.0000000e-02	 9.3224196e+03	 8.6219153e+02	 3.9675089e+01	 3.3898287e+00	 3.7335878e+00	 2.1700207e-01	 1.6674846e+00	 6.6877919e-02	 3.5924462e-01	 1.4344994e-02	 8.3866071e-02	 3.0962822e-03	 6.2347657e-02	 2.1110606e-03	 1.1514958e-02	 3.3573259e-04	 5.9910996e-03	 2.1253249e-04	 3.0580424e-03	 9.6496948e-05	 5.3683820e-04	 1.4538205e-05	 1.0109155e-04	 2.0984709e-06
 9.5000000e-02	 9.2376143e+03	 8.5495646e+02	 3.6818258e+01	 3.1447474e+00	 4.1503435e+00	 2.3926757e-01	 1.7547471e+00	 7.1266725e-02	 2.9351239e-01	 1.1884106e-02	 1.0878975e-01	 3.9739276e-03	 5.3253986e-02	 1.8872407e-03	 1.6793969e-02	 4.8539203e-04	 3.9786905e-03	 1.3522269e-04	 1.7854620e-03	 5.5999631e-05	 9.9051313e-04	 2.7173540e-05	 1.9710438e-04	 4.0197576e-06
 1.0000000e-01	 9.1491169e+03	 8.4739601e+02	 3.4218169e+01	 2.9176924e+00	 4.6633689e+00	 2.6818339e-01	 1.7886147e+00	 7.3621848e-02	 2.3643073e-01	 9.6139051e-03	 1.3868158e-01	 5.1455893e-03	 4.0237050e-02	 1.4792127e-03	 2.2044480e-02	 6.6421216e-04	 4.8057625e-03	 1.4646156e-04	 2.0789985e-03	 5.8096387e-05	 8.7030762e-04	 2.6450927e-05	 9.9004415e-05	 2.0926536e-06
 1.0500000e-01	 9.0570578e+03	 8.3952019e+02	 3.1906910e+01	 2.7113262e+00	 5.2484132e+00	 3.0243397e-01	 1.7663798e+00	 7.3744999e-02	 1.9782032e-01	 7.9146799e-03	 1.6410830e-01	 6.2561730e-03	 2.9704647e-02	 1.0813253e-03	 2.3224927e-02	 7.3812785e-04	 7.3548127e-03	 2.2712546e-04	 3.3098070e-03	 9.5703923e-05	 5.1061793e-04	 1.4645671e-05	 1.9209797e-04	 3.9264653e-06
 1.1000000e-01	 8.9615656e+03	 8.3133926e+02	 2.9912350e+01	 2.5280519e+00	 5.8785613e+00	 3.4053776e-01	 1.6907934e+00	 7.1646318e-02	 1.8388525e-01	 7.0777211e-03	 1.7728170e-01	 6.9814208e-03	 2.6613630e-02	 8.8858171e-04	 1.9530367e-02	 6.5565786e-04	 8.5761324e-03	 2.8085431e-04	 3.2484344e-03	 1.0158550e-04	 8.7015390e-04	 2.3421695e-05	 1.0150356e-04	 2.1920228e-06
 1.1500000e-01	 8.8627765e+03	 8.2286396e+02	 2.8257894e+01	 2.3699714e+00	 6.5254452e+00	 3.8090282e-01	 1.5697131e+00	 6.7539350e-02	 1.9619887e-01	 7.2466840e-03	 1.7435982e-01	 7.1158942e-03	 3.2095575e-02	 9.9534577e-04	 1.3876159e-02	 4.8062944e-04	 7.0774524e-03	 2.4902613e-04	 2.0386603e-03	 6.6372048e-05	 9.4080861e-04	 2.8017296e-05	 1.8373874e-04	 3.7833215e-06
 1.2000000e-01	 8.7608299e+03	 8.1410569e+02	 2.6961937e+01	 2.2388831e+00	 7.1603193e+00	 4.2187232e-01	 1.4153098e+00	 6.1821238e-02	 2.3154807e-01	 8.3504007e-03	 1.5652763e-01	 6.6298538e-03	 4.3053323e-02	 1.3243221e-03	 1.0558769e-02	 3.4291854e-04	 4.6630205e-03	 1.6820878e-04	 1.8255548e-03	 5.2136809e-05	 5.3619283e-04	 1.6399066e-05	 1.0751395e-04	 2.3412011e-06
 1.2500000e-01	 8.6558762e+03	 8.0507595e+02	 2.6037246e+01	 2.1361951e+00	 7.7553571e+00	 4.6179215e-01	 1.2428038e+00	 5.5029201e-02	 2.8266531e-01	 1.0129567e-02	 1.2950324e-01	 5.6741339e-03	 5.3844007e-02	 1.7051468e-03	 1.1941389e-02	 3.4848583e-04	 4.1192861e-03	 1.3052530e-04	 2.9011165e-03	 8.2270550e-05	 7.4472935e-04	 1.9854671e-05	 1.7198932e-04	 3.5773211e-06
 1.3000000e-01	 8.5480685e+03	 7.9578639e+02	 2.5491257e+01	 2.0629645e+00	 8.2848250e+00	 4.9906998e-01	 1.0688835e+00	 4.7787053e-02	 3.3966497e-01	 1.2229342e-02	 1.0164148e-01	 4.5310105e-03	 5.9116953e-02	 1.9605882e-03	 1.6729868e-02	 4.8703797e-04	 5.9483971e-03	 1.7961184e-04	 3.2868508e-03	 1.0090750e-04	 9.6110433e-04	 2.7983984e-05	 1.1571826e-04	 2.5244262e-06
 1.3500000e-01	 8.4375573e+03	 7.8624773e+02	 2.5326663e+01	 2.0199115e+00	 8.7260157e+00	 5.3222528e-01	 9.1004482e-01	 4.0746556e-02	 3.9188289e-01	 1.4268548e-02	 8.1285718e-02	 3.5318164e-03	 5.6384559e-02	 1.9745241e-03	 2.1096812e-02	 6.4351083e-04	 7.8880727e-03	 2.5090448e-04	 2.3118910e-03	 7.6122030e-05	 5.9462558e-04	 1.8814090e-05	 1.5976717e-04	 3.3717680e-06
 1.4000000e-01	 8.3244952e+03	 7.7647244e+02	 2.5540914e+01	 2.0073494e+00	 9.0602190e+00	 5.5995274e-01	 7.8095586e-01	 3.4534086e-02	 4.2978884e-01	 1.5894838e-02	 7.4227851e-02	 2.9748891e-03	 4.7141429e-02	 1.7430308e-03	 2.1680274e-02	 7.0100834e-04	 7.6517702e-03	 2.6378694e-04	 1.7293660e-03	 5.1411446e-05	 6.4529763e-04	 1.7267188e-05	 1.2564070e-04	 2.7548674e-06
 1.4500000e-01	 8.2090380e+03	 7.6647314e+02	 2.6126136e+01	 2.0251409e+00	 9.2736291e+00	 5.8117892e-01	 6.9306274e-01	 2.9712404e-02	 4.4667331e-01	 1.6837021e-02	 8.2039329e-02	 3.0348414e-03	 3.6024510e-02	 1.3750291e-03	 1.8121827e-02	 6.2011424e-04	 5.5756307e-03	 2.0534190e-04	 2.5257428e-03	 7.0698723e-05	 9.4630544e-04	 2.7014156e-05	 1.4641552e-04	 3.1212314e-06
 1.5000000e-01	 8.0913508e+03	 7.5626323e+02	 2.7069280e+01	 2.0727118e+00	 9.3578634e+00	 5.9510320e-01	 6.5356879e-01	 2.6750766e-02	 4.3979600e-01	 1.6948153e-02	 1.0174267e-01	 3.6642744e-03	 2.8442268e-02	 1.0447656e-03	 1.3228140e-02	 4.6248501e-04	 4.1073784e-03	 1.4119329e-04	 3.2183636e-03	 9.6893425e-05	 6.6837286e-04	 2.1291304e-05	 1.3517659e-04	 2.9600209e-06
 1.5500000e-01	 7.9716056e+03	 7.4585751e+02	 2.8352543e+01	 2.1490911e+00	 9.3103234e+00	 6.0123092e-01	 6.6484538e-01	 2.5963263e-02	 4.1078268e-01	 1.6227967e-02	 1.2686579e-01	 4.6346001e-03	 2.7894714e-02	 9.2089301e-04	 1.0710207e-02	 3.4406633e-04	 4.8713053e-03	 1.4701688e-04	 2.5710947e-03	 8.4763568e-05	 5.7127274e-04	 1.5600927e-05	 1.3391537e-04	 2.8862958e-06
 1.6000000e-01	 7.8499738e+03	 7.3526999e+02	 2.9953477e+01	 2.2529216e+00	 9.1342535e+00	 5.9938808e-01	 7.2430001e-01	 2.7407200e-02	 3.6523024e-01	 1.4816543e-02	 1.4950117e-01	 5.6497858e-03	 3.4324800e-02	 1.0614012e-03	 1.2319908e-02	 3.5572563e-04	 6.8290039e-03	 2.1011402e-04	 1.7557933e-03	 5.5130106e-05	 8.9163949e-04	 2.4927414e-05	 1.4353305e-04	 3.1548325e-06
 1.6500000e-01	 7.7266206e+03	 7.2451410e+02	 3.1845671e+01	 2.3825223e+00	 8.8384248e+00	 5.8972743e-01	 8.2478838e-01	 3.0846937e-02	 3.1157723e-01	 1.2964193e-02	 1.6271560e-01	 6.4184581e-03	 4.4271889e-02	 1.3687894e-03	 1.6599188e-02	 4.8057633e-04	 7.6162458e-03	 2.5361966e-04	 2.1860464e-03	 6.0848701e-05	 7.3774202e-04	 2.3198348e-05	 1.2303291e-04	 2.6659202e-06
 1.7000000e-01	 7.6017169e+03	 7.1360402e+02	 3.3999188e+01	 2.5359309e+00	 8.4366559e+00	 5.7270900e-01	 9.5542206e-01	 3.5841144e-02	 2.5950960e-01	 1.0985621e-02	 1.6260607e-01	 6.7232607e-03	 5.2672928e-02	 1.6886850e-03	 2.0124700e-02	 6.1453600e-04	 6.3410145e-03	 2.3045835e-04	 3.0281050e-03	 8.8755605e-05	 5.3499276e-04	 1.5214469e-05	 1.5071555e-04	 3.3226913e-06
 1.7500000e-01	 7.4754308e+03	 7.0255339e+02	 3.6380827e+01	 2.7109378e+00	 7.9472286e+00	 5.4908159e-01	 1.1026649e+00	 4.1848940e-02	 2.1819043e-01	 9.2086712e-03	 1.4941199e-01	 6.4800152e-03	 5.5383564e-02	 1.8776705e-03	 2.0190424e-02	 6.5891439e-04	 4.5453274e-03	 1.6677864e-04	 2.7688463e-03	 8.9894218e-05	 8.2161303e-04	 2.2531248e-05	 1.1451605e-04	 2.4846861e-06
 1.8000000e-01	 7.3479366e+03	 6.9137552e+02	 3.8954476e+01	 2.9050878e+00	 7.3920928e+00	 5.1985420e-01	 1.2516480e+00	 4.8283949e-02	 1.9461697e-01	 7.9338368e-03	 1.2736716e-01	 5.7614372e-03	 5.1185524e-02	 1.8531013e-03	 1.6840395e-02	 5.8409313e-04	 4.3071578e-03	 1.3568544e-04	 1.8985549e-03	 6.2426508e-05	 7.9906190e-04	 2.4649493e-05	 1.5573130e-04	 3.4269870e-06
 1.8500000e-01	 7.2194101e+03	 6.8008424e+02	 4.1681447e+01	 3.1156607e+00	 6.7958184e+00	 4.8624304e-01	 1.3876387e+00	 5.4551689e-02	 1.9240423e-01	 7.3968849e-03	 1.0331444e-01	 4.7741821e-03	 4.2297731e-02	 1.6281125e-03	 1.2723587e-02	 4.4646907e-04	 5.8034231e-03	 1.7354565e-04	 1.9517080e-03	 5.5472978e-05	 5.3354388e-04	 1.6150542e-05	 1.0813009e-04	 2.3546149e-06
 1.9000000e-01	 7.0900320e+03	 6.6869390e+02	 4.4521294e+01	 3.3398238e+00	 6.1845217e+00	 4.4961410e-01	 1.4974818e+00	 6.0088605e-02	 2.1123738e-01	 7.7005880e-03	 8.4530910e-02	 3.8021447e-03	 3.3168144e-02	 1.3058227e-03	 1.0954846e-02	 3.4828307e-04	 7.1857948e-03	 2.2862253e-04	 2.7640951e-03	 7.9464460e-05	 7.3613849e-04	 2.0011719e-05	 1.5752066e-04	 3.4530761e-06
 1.9500000e-01	 6.9599803e+03	 6.5721855e+02	 4.7432301e+01	 3.5745473e+00	 5.5845141e+00	 4.1141966e-01	 1.5707831e+00	 6.4405901e-02	 2.4703795e-01	 8.7506680e-03	 7.6466297e-02	 3.1401922e-03	 2.8193387e-02	 1.0403883e-03	 1.2705429e-02	 3.6616568e-04	 6.8136804e-03	 2.3838327e-04	 2.8488577e-03	 9.0486590e-05	 8.2949353e-04	 2.5078556e-05	 1.0450762e-04	 2.2732917e-06
 2.0000000e-01	 6.8294307e+03	 6.4567200e+02	 5.0372016e+01	 3.8166837e+00	 5.0212410e+00	 3.7313631e-01	 1.6008477e+00	 6.7129733e-02	 2.9278451e-01	 1.0296825e-02	 8.1132042e-02	 3.0102748e-03	 2.9552863e-02	 9.7220186e-04	 1.6398289e-02	 4.7680678e-04	 5.1520774e-03	 1.9257654e-04	 2.0712917e-03	 6.9669369e-05	 5.5994058e-04	 1.7759653e-05	 1.5713160e-04	 3.4429309e-06
 2.0500000e-01	 6.6985565e+03	 6.3406866e+02	 5.3297888e+01	 4.0630344e+00	 4.5181154e+00	 3.3621086e-01	 1.5852622e+00	 6.8034218e-02	 3.3982276e-01	 1.2026323e-02	 9.6594380e-02	 3.4303463e-03	 3.6226116e-02	 1.1214038e-03	 1.9051654e-02	 5.8737965e-04	 4.1488911e-03	 1.4214252e-04	 1.8180565e-03	 5.3829500e-05	 6.5864129e-04	 1.7831474e-05	 1.0373600e-04	 2.2770951e-06
 2.1000000e-01	 6.5675270e+03	 6.2242266e+02	 5.6167919e+01	 4.3103568e+00	 4.0955463e+00	 3.0202467e-01	 1.5260426e+00	 6.7060757e-02	 3.7945630e-01	 1.3624599e-02	 1.1768953e-01	 4.2136344e-03	 4.4631320e-02	 1.3811835e-03	 1.8629849e-02	 6.1674032e-04	 4.9149047e-03	 1.4748972e-04	 2.4910944e-03	 7.1116711e-05	 8.3355545e-04	 2.4548081e-05	 1.5431657e-04	 3.3948915e-06
 2.1500000e-01	 6.4365215e+03	 6.1074826e+02	 5.8941115e+01	 4.5554268e+00	 3.7701726e+00	 2.7187574e-01	 1.4293484e+00	 6.4316500e-02	 4.0450380e-01	 1.4817475e-02	 1.3769225e-01	 5.1062919e-03	 5.0487129e-02	 1.6224022e-03	 1.5548427e-02	 5.4596762e-04	 6.4658717e-03	 1.9778718e-04	 2.8491771e-03	 8.8832077e-05	 6.0414565e-04	 1.9608096e-05	 1.0554485e-04	 2.3504910e-06
 2.2000000e-01	 6.3057198e+03	 5.9905968e+02	 6.1577920e+01	 4.7950369e+00	 3.5542463e+00	 2.4697721e-01	 1.3048442e+00	 6.0061215e-02	 4.1055593e-01	 1.5408855e-02	 1.5040487e-01	 5.8571251e-03	 5.0936849e-02	 1.7405983e-03	 1.2247542e-02	 4.2849052e-04	 6.9474836e-03	 2.3253859e-04	 2.2661691e-03	 7.6757193e-05	 5.9994221e-04	 1.6511873e-05	 1.5009733e-04	 3.3210214e-06
 2.2500000e-01	 6.1752990e+03	 5.8737148e+02	 6.4040936e+01	 5.0260511e+00	 3.4550791e+00	 2.2843838e-01	 1.1647577e+00	 5.4684186e-02	 3.9674267e-01	 1.5309832e-02	 1.5204421e-01	 6.2620687e-03	 4.5904213e-02	 1.6857877e-03	 1.1243282e-02	 3.5429494e-04	 5.8242366e-03	 2.1443999e-04	 1.8010829e-03	 5.5995909e-05	 8.1824781e-04	 2.3378075e-05	 1.0908512e-04	 2.4618262e-06
 2.3000000e-01	 6.0454279e+03	 5.7569740e+02	 6.6295431e+01	 5.2454633e+00	 3.4747235e+00	 2.1721206e-01	 1.0226596e+00	 4.8664572e-02	 3.6584698e-01	 1.4551286e-02	 1.4233981e-01	 6.2129387e-03	 3.8026490e-02	 1.4823187e-03	 1.3188540e-02	 3.8391323e-04	 4.4453731e-03	 1.6326246e-04	 2.2516844e-03	 6.4069717e-05	 6.5727167e-04	 2.1129417e-05	 1.4388372e-04	 3.1989303e-06
 2.3500000e-01	 5.9162761e+03	 5.6405141e+02	 6.8310059e+01	 5.4504326e+00	 3.6101144e+00	 2.1395340e-01	 8.9209436e-01	 4.2529852e-02	 3.2372337e-01	 1.3274628e-02	 1.2451740e-01	 5.7275320e-03	 3.1240466e-02	 1.2225698e-03	 1.6438120e-02	 4.8660775e-04	 4.3947557e-03	 1.3841201e-04	 2.7621439e-03	 8.4398397e-05	 5.5787635e-04	 1.5933840e-05	 1.1350887e-04	 2.5748815e-06
 2.4000000e-01	 5.7880107e+03	 5.5244730e+02	 7.0057198e+01	 5.6383021e+00	 3.8532359e+00	 2.1885043e-01	 7.8524075e-01	 3.6818495e-02	 2.7813946e-01	 1.1702141e-02	 1.0418298e-01	 4.9428851e-03	 2.8774172e-02	 1.0375391e-03	 1.8400004e-02	 5.7882316e-04	 5.6391459e-03	 1.6818045e-04	 2.4119183e-03	 8.1458226e-05	 7.7387965e-04	 2.1679522e-05	 1.3661084e-04	 3.0488782e-06
 2.4500000e-01	 5.6607972e+03	 5.4089928e+02	 7.1513205e+01	 5.8066841e+00	 4.1916136e+00	 2.3152647e-01	 7.1176551e-01	 3.2058198e-02	 2.3728878e-01	 1.0098192e-02	 8.7508360e-02	 4.0795559e-03	 3.1567146e-02	 1.0300410e-03	 1.7561943e-02	 5.9330680e-04	 6.6404674e-03	 2.1201681e-04	 1.8399995e-03	 6.0207150e-05	 7.0262460e-04	 2.2199768e-05	 1.1847534e-04	 2.6783092e-06
 2.5000000e-01	 5.5348037e+03	 5.2942122e+02	 7.2658723e+01	 5.9534101e+00	 4.6088810e+00	 2.5110824e-01	 6.7794604e-01	 2.8747151e-02	 2.0829363e-01	 8.7314749e-03	 7.9312628e-02	 3.3946754e-03	 3.7900915e-02	 1.1834701e-03	 1.4614377e-02	 5.2068857e-04	 6.2140917e-03	 2.2073065e-04	 2.0452828e-03	 5.8418037e-05	 5.4034318e-04	 1.6235705e-05	 1.2938056e-04	 2.9193862e-06
 2.5500000e-01	 5.4101959e+03	 5.1802667e+02	 7.3478976e+01	 6.0766633e+00	 5.0855476e+00	 2.7640395e-01	 6.8609948e-01	 2.7297026e-02	 1.9592522e-01	 7.8443099e-03	 8.1633072e-02	 3.1197642e-03	 4.4375754e-02	 1.3953564e-03	 1.1844139e-02	 4.1449637e-04	 4.8904459e-03	 1.8462339e-04	 2.6105896e-03	 7.7631747e-05	 7.1729376e-04	 1.9856793e-05	 1.2337026e-04	 2.7913116e-06
 2.6000000e-01	 5.2871308e+03	 5.0672879e+02	 7.3963809e+01	 6.1749082e+00	 5.5998689e+00	 3.0606564e-01	 7.3445736e-01	 2.7899945e-02	 2.0180806e-01	 7.6141766e-03	 9.3216531e-02	 3.3390249e-03	 4.7680432e-02	 1.5645393e-03	 1.1325559e-02	 3.5685065e-04	 4.2203829e-03	 1.4452826e-04	 2.5046104e-03	 8.3167027e-05	 7.3483266e-04	 2.2690260e-05	 1.2258576e-04	 2.7864309e-06
 2.6500000e-01	 5.1657676e+03	 4.9554119e+02	 7.4107734e+01	 6.2469346e+00	 6.1287390e+00	 3.3868117e-01	 8.1740026e-01	 3.0421633e-02	 2.2421287e-01	 8.0841896e-03	 1.1003603e-01	 3.9254388e-03	 4.6230755e-02	 1.6200619e-03	 1.3341112e-02	 3.9524091e-04	 4.9291544e-03	 1.4862356e-04	 1.9290213e-03	 6.5553484e-05	 5.4656739e-04	 1.7209202e-05	 1.2804552e-04	 2.8832479e-06
 2.7000000e-01	 5.0462614e+03	 4.8447651e+02	 7.3909896e+01	 6.2918916e+00	 6.6486511e+00	 3.7281364e-01	 9.2606370e-01	 3.4465874e-02	 2.5847046e-01	 9.1275371e-03	 1.2663301e-01	 4.6592509e-03	 4.0878792e-02	 1.5380777e-03	 1.6229172e-02	 4.9294170e-04	 6.1146012e-03	 1.8841488e-04	 1.9066772e-03	 5.6035682e-05	 6.6137212e-04	 1.8441436e-05	 1.1683449e-04	 2.6736880e-06
